test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
BPG10,gpt-5-2,degen_mutator2,1,1,1,1,1,1,1,1,1,1.78218581564e-15,2.05509297409e-15,4.12765915832e-14,9.85201510246e-08,1.101335821e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator2/gpt-5-2/BPG10.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[0.10100806501051598,0.1010081012791923,1.6761551910859702e-07,1.4599560453987346,0.004930721397416985,4.99474937168894]",P**(1/3)*c0 + P*c1 + c2*sin(c3*exp(P*c4) + c5),1,1,1,1,1,1,1,1,1
BPG11,gpt-5-2,degen_mutator2,1,1,1,1,1,1,1,1,1,7.74904095493e-14,8.28868643914e-14,7.69680311225e-09,0.000894570464751,1.18158323157e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator2/gpt-5-2/BPG11.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[0.7124493730836668,1.0548569671079282e-06,0.00034306614473371335,1.8770612192817224,-0.010339437399802108,0.7124493709118771,0.7124493691987027,-0.03459335765497165]",P**(1/3)*c0 + P**(1/3)*c1*log(P*c2 + 1)*cos(c3*t) + P**2*c4 + P*c5 + P*c6*exp(c7*t),1,1,1,1,1,1,1,1,1
BPG12,gpt-5-2,degen_mutator2,1,1,1,1,1,1,1,1,1,6.88256295717e-13,6.76552217013e-13,1.50716153462e-12,0.000166318100062,0.000546442022728,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator2/gpt-5-2/BPG12.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[-0.01066688138247868,7.387412103752561e-11,0.5671736062095497,3.141592663596228,0.701391512923763,-0.8770002987342604]",P**2*c0 + P**2*c1*sin(c2*t + c3) + P*c4 + P*c5*sin(c2*t + c3),1,1,1,1,1,1,1,1,1
BPG13,gpt-5-2,degen_mutator2,0,0,0,0,0,0,0,0,0,7.13453080673e-13,7.11280870268e-13,1.59695780933e-08,0.0156329161333,0.0232231773196,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator2/gpt-5-2/BPG13.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.0034862319941519997,0.05532353892813127,0.20107325106866616,-4.974223255898389,0.0043005151622195065,1.5019778337227347,2.114754717033802,0.02077751516633819,0.38613165730740245,4.397366545337785]",P**3*c0 + P**2*c1 + P*c2 + P**c3*c4*sin(c5*t + c6) + c7*sin(c8*t + c9)/P**5,1,1,1,1,1,1,1,1,1
BPG14,gpt-5-2,degen_mutator2,1,1,1,1,1,1,1,1,1,4.05892424653e-14,3.60931978002e-14,1.55064635275e-08,0.000486365033521,2.60754258944e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator2/gpt-5-2/BPG14.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.002806985833007167,0.11423899352394597,-0.1142389458383024,-0.08368362320238028,0.11423872363448268,-0.08368355807404114,0.11423899372934587,2.5758129214987426e-07,0.4556138657900806]",P**2*c0 + P*c1 + P*c2*exp(P*c3) + P*c4*exp(c5*t) + P*c6 + P*c7/(P + c8),1,1,1,1,1,1,1,1,1
BPG15,gpt-5-2,degen_mutator2,1,1,1,1,1,1,1,1,1,2.12711231491e-14,2.09266906878e-14,9.15244998639e-13,2.00688166482e-07,1.21654835618e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator2/gpt-5-2/BPG15.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[0.48669113097104433,0.48669113396469493,-0.08577402130857828,3.64295427163801e-08,-5.4583849674745e-08,1.303923081055338,0.5442400710377748,0.011410751018032949,0.38667876014873775]",P**(1/3)*c0 + P*c1*exp(c2*t) + c3 + c4*sin(c5*log(c6*exp(P*c7) + 1) + c8),1,1,1,1,1,1,1,1,1
BPG16,gpt-5-2,degen_mutator2,1,1,1,1,1,1,1,1,1,1.7708536321e-12,2.82274892339e-12,4.72462161059e-09,0.0385241236235,0.0160094902535,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator2/gpt-5-2/BPG16.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.010098441621015794,-3.5859947935058956,3.7904174298908884,1.7484175602683456,2.8599130727973336,-0.6666666375307201,-6.2193842143283094e-09,1.801548633601386,1.379849241984063]",P**3*c0 + P**2*c1 + P**2*c2 + P*c3*(P*c4)**c5 + P*c6*sin(c7*t + c8),1,1,1,1,1,1,1,1,1
BPG17,gpt-5-2,degen_mutator2,0,1,1,1,1,1,1,1,1,5.8382349003e-14,5.89849351457e-14,8.96134139177e-07,0.00082606077687,0.000371665738703,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator2/gpt-5-2/BPG17.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[0.22170639757439708,0.7450875134497108,-1.473710892432729,-0.052043064678807885,3.835180568761718,0.03844814544886488,1.6425114091311974]",P**(3/2)*c0 + sqrt(P)*c1 + P*c2 + c3 + c4*log(c5*exp(sqrt(P)*c6) + 1),1,1,1,1,1,1,1,1,1
BPG18,gpt-5-2,degen_mutator2,0,1,1,1,1,1,1,1,1,1.02319800412e-12,1.16017252201e-12,1.75122566941e-12,0.000295024171068,0.0013773976053,1,1,1,0,1,1,0,1,1,logs/llm-srbench/degen_mutator2/gpt-5-2/BPG18.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[3601700.1162060336,2.9370165537146325e-10,0.0696188630675662,-3601699.225295958,1.3245220202903197e-07,0.7760602432513413,3.1415927018392336,1.9999998331584077,-0.008723935721262831,2.3386329110986145e-10]",P*c0 + P*c1*exp(c2*t) + P*c3*exp(c4*sin(c5*t + c6)) + P**c7*c8*exp(c9*t),1,1,1,1,1,1,1,1,1
BPG19,gpt-5-2,degen_mutator2,0,0,0,0,0,0,0,0,0,1.36415940923e-11,1.47474927223e-11,1.47069831139e-06,0.0127754589292,0.363909509651,0,0,1,0,0,0,0,0,0,logs/llm-srbench/degen_mutator2/gpt-5-2/BPG19.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.004982109284259156,-0.6194216435788074,0.682656455195067,-2.714114893805026,1.039946953926207,-1.2174497803856954,0.036913602979049505,-0.4216174674753971,4.4362978827361905,0.002522666326596928]",P**2*c0 + P*c1 + P*c2*(t + 1)**c3 + P*c4 + P**c5*c6 + P**c7*c8/(t + 1)**4 + c9,0,1,1,0,0,1,0,0,1
BPG20,gpt-5-2,degen_mutator2,0,0,0,0,0,0,0,0,0,2.5025133673e-12,2.67242580584e-12,3.48366181008e-09,0.012896982906,0.0337772476267,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator2/gpt-5-2/BPG20.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[396.4136605959278,0.015842169162672053,2.239475602677384,-1.6022140613227955,-137922.79909600588,0.0016539895092009928,74014.89779350035,449772.82377272274,0.1526795670247797,-0.002822784059183856]",P*c0 + P*c1/(c2*exp(c3*t) + 1) + c4*exp(P*c5) + c6 + c7*log(c8*exp(P*c9) + 1),1,1,1,1,1,1,1,1,1
BPG21,gpt-5-2,degen_mutator2,0,0,0,0,0,0,0,0,0,9.42952002594e-10,1.14866102677e-09,0.000166834396105,0.00200949514048,0.00485006903016,0,1,1,0,1,1,0,1,1,logs/llm-srbench/degen_mutator2/gpt-5-2/BPG21.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[0.07355810510678258,0.6664403510551381,1.0547386386230817,-0.6254282142954117,-0.47993636755034913,540.709698126794,-0.6720533544396673,5.276870504612238,-4.789405314824013]",P*c0 + c1*log(c2*exp(P*c3) + 1) + c4 + c5*(c6*Abs(P) + c7*t + 1)**c8,0,1,1,0,1,1,0,1,1
BPG22,gpt-5-2,degen_mutator2,1,1,1,1,1,1,1,1,1,1.86540078063e-15,1.84354981808e-15,2.76593272977e-14,1.70067227209e-07,1.11131682963e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator2/gpt-5-2/BPG22.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[0.11781611626613711,-0.11781609116626666,-0.02722849291947998,0.11781607960244225,-0.027228505243964096,6.958369955730541e-10,1.4664559178231305,3.21735231883968]",P*c0 + P*c1*exp(P*c2) + P*c3*exp(c4*t) + P*c5*sin(c6*t + c7),1,1,1,1,1,1,1,1,1
BPG23,gpt-5-2,degen_mutator2,1,1,1,1,1,1,1,1,1,4.14531989267e-13,6.54998863435e-13,1.13426832378e-08,0.0729232529886,0.0381702075034,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator2/gpt-5-2/BPG23.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.01815583260438183,0.5980423104417566,-0.5980424466062435,-0.07682773710096534,0.5980423104416275,3.944666903381706,-4.1491361857445446e-11,-0.07712038999280173,4.978362653243351e-10]",P**2*c0 + P*c1 + P*c2*exp(P*c3) + P*c4 + P**c5*c6*exp(P*c7) + c8,1,1,1,0,1,1,0,1,1
BPG_all,gpt-5-2,degen_mutator2,14/24,16/24,17/24,18/24,18/24,18/24,18/24,18/24,18/24,4.48768097828e-13,5.24848071102e-13,4.60986014611e-09,0.00624123682401,0.00469429458773,9/24,13/24,23/24,9/24,16/24,22/24,8/24,13/24,22/24,,,,aggregate row; no single NMSE,combined aggregate row,,[],,21/24,23/24,23/24,20/24,22/24,23/24,20/24,22/24,23/24
CRK0,gpt-5-2,degen_mutator2,0,0,0,1,1,0,0,0,0,2.78714737277e-12,1.99121817877e-12,1.02583465095e-08,0.0227335590353,0.000297698132403,0,0,1,1,1,1,0,0,1,logs/llm-srbench/degen_mutator2/gpt-5-2/CRK0.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-97.87633187445402,1.5274473630804222,4.563220552138439,-1215.8938611893018,-0.44608860689683144,0.9961255115171183,1.1159640914802582,1311.9429637866422,361.92150646828526,-2489.0972679209067]",A*c0*exp(A*c1)/(A*c2 + 1) + A*c3*exp(c4*sin(A*c5 + c6))/(A*c2 + 1) + c7/(A*c2 + 1) + c8*exp(A*c1)/(A*c2 + 1) + c9*exp(c4*sin(A*c5 + c6))/(A*c2 + 1),1,1,1,1,1,1,1,1,1
CRK1,gpt-5-2,degen_mutator2,0,0,0,1,1,0,0,0,0,2.70135658549e-13,2.28055944998e-13,1.026794354e-08,0.0386139014097,0.00569719476564,0,0,1,0,1,1,0,0,1,logs/llm-srbench/degen_mutator2/gpt-5-2/CRK1.txt,,?,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-4.984818899340206,5.749595968407354,0.4610313618076173,-0.9727263381930502,-7.653162454889838,0.32143423976131436,0.8671787136612269,2.8092967086330827]",A*c0 + c1*cos(A*c2 + c3) + c4*sin(c5*log(c6*Abs(A) + 1) + c7),1,1,1,1,1,1,1,1,1
CRK2,gpt-5-2,degen_mutator2,0,1,1,1,1,0,0,0,0,4.46040316864e-11,4.9873365063e-11,1.59226603085e-08,0.00554926321561,0.00041370260179,0,1,1,1,1,1,0,1,1,logs/llm-srbench/degen_mutator2/gpt-5-2/CRK2.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[-0.6325991861610611,0.4927097299071371,0.19207603931812964,0.006171568504786196,5.115980694519491]",A**2*c0 + A*c1 + c2*log(c3*exp(A*c4) + 1),1,1,1,1,1,1,1,1,1
CRK3,gpt-5-2,degen_mutator2,0,0,0,1,1,0,0,0,0,8.30615619007e-08,7.75704060801e-08,0.00246426362644,0.0472847204146,0.0206978944465,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator2/gpt-5-2/CRK3.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.5761410237654896,-0.17096243426900437,-0.5475264557809975,-0.03707412089574228,1.000000619352979e-06,-0.3467097289650387,1.1548043235122987,0.9026121334670577]",A**2*c0 + A*c1 + A*c2*exp(c3*t) + A**c4*c5/(A**c4 + c6) + c7,0,1,1,0,0,1,0,0,1
CRK4,gpt-5-2,degen_mutator2,0,1,1,1,1,1,1,1,1,2.81638227192e-14,2.14686700541e-14,1.78839148055e-10,4.85698225581e-06,1.12182497888e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator2/gpt-5-2/CRK4.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[2.0068346236489029e-07,1.9999985088978154,-0.11492919169845765,-5.435566817683363e-08,0.009018020165453557,67835.00131920786,2.319204896914834e-09,0.2569300064625572,1.0033988608849537e-06]",A*c0 + A**c1*c2 + c3*exp(c4*t) + c5*exp(c6*t)*log(c7*t + 1)*log(c8*Abs(A) + 1),1,1,1,1,1,1,1,1,1
CRK5,gpt-5-2,degen_mutator2,1,1,1,1,1,1,1,1,1,2.26636624289e-14,2.33778237927e-14,3.15031299443e-12,8.43956376797e-08,9.91144220548e-08,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator2/gpt-5-2/CRK5.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4,"[0.522950063880239,-0.3254156377113373,-2.3086748115114165e-10,-0.011446887151365706,1.98221474170785]",A**(1/3)*c0 + sqrt(A)*c1 + c2*exp(c3*t)*cos(A*c4),1,1,1,1,1,1,1,1,1
CRK6,gpt-5-2,degen_mutator2,0,0,0,0,0,0,0,0,0,4.46739424385e-13,4.61317431975e-13,1.93996282712e-09,3.90822536056e-06,1.31820844905e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator2/gpt-5-2/CRK6.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-1.0525469716267393,-0.44645112955080285,-0.08659122357120815,5.771761809699674,11.32977347786015,0.6314573414927842,1.345023608927892,14.705794441121135,-14.652939868588465,0.05271568172008479]",A*c0 + A*c1*exp(c2*t) + A*c3/(A + c4) + A**c5*c6 + c7 + c8*cos(A*c9),1,1,1,1,1,1,1,1,1
CRK7,gpt-5-2,degen_mutator2,1,1,1,1,1,1,1,1,1,1.24372239041e-12,1.38310004505e-12,6.34320171982e-11,5.91763500626e-06,1.8060921335e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator2/gpt-5-2/CRK7.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.7317699642811197,-0.08162135949665204,-0.7161794377135842,-6.080474129640985e-07,-0.007134872076838685,7.7266252328522e-07,-0.8403416881875384,0.9999985805363478,0.9999985620858032,4.712393101012413]",A*c0*exp(c1*t) + A**c2*c3*exp(c4*t) + c5 + c6*sin(c7*log(c8*Abs(A) + 1) + c9),1,1,1,1,1,1,1,1,1
CRK8,gpt-5-2,degen_mutator2,0,1,1,1,1,1,1,1,1,6.72154554271e-13,5.1339330886e-13,0.0473235621435,0.343261621865,0.0212643141055,0,0,0,0,0,1,0,0,0,logs/llm-srbench/degen_mutator2/gpt-5-2/CRK8.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.6777593716089905,-0.7139981450059305,-0.021892164985613343,0.9806292262783705,0.46241540162680744,2.0882526300292144,-6.5260834147961e-08,4.768152254530833,0.07993750812841326]",A**2*c0 + A*c1 + A*c2/(A + c3) + A*c4/(A + c5) + c6*exp(c7*Abs(A))*cos(c8*t),0,0,0,0,0,1,0,0,0
CRK9,gpt-5-2,degen_mutator2,0,0,0,0,0,0,0,0,0,1.34238350318e-13,1.38145425023e-13,2.77370118978e-08,0.0269688937848,0.0351514211072,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator2/gpt-5-2/CRK9.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[1.0513501879404374,-0.8353408048211732,0.2807778377035764,1.035864556124382,0.02711165700400786,0.4405165342177586,1.8135994276341276]",c0 + c1*log(c2*(A*c3 + 1)**2 + 1) + c4*log(c5*exp(A*c6) + 1),1,1,1,1,1,1,1,1,1
CRK10,gpt-5-2,degen_mutator2,0,0,0,1,1,0,0,0,0,9.80209484774e-09,8.04401158271e-09,5.13625696792e-05,0.911908910176,0.0142344023203,0,0,0,0,0,1,0,0,0,logs/llm-srbench/degen_mutator2/gpt-5-2/CRK10.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-5.569095642912781,-5.926628475321024,1.000053750014021e-06,86.86698052899109,6.260484914602079,0.8277062056040124,0.07211149434625254]",A*c0 + A*c1/(A**c2*c3 + 1) + A*c4/(A**c5*c6 + 1),0,0,1,0,0,1,0,0,1
CRK11,gpt-5-2,degen_mutator2,0,0,0,0,0,0,0,0,0,3.33638504496e-13,4.94114584395e-13,4.99281845214e-09,0.0116059353794,0.013050217488,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator2/gpt-5-2/CRK11.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-0.904212857891384,0.5696277622324163,1.0166747130267701,0.05327989991028921,0.201942235200143,0.061016812836011375]",A**2*c0 + A*c1/(A + c2) + A*c3 + A*c4/(A + c5),1,1,1,1,1,1,1,1,1
