test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
BPG10,opus-4-6,full_noise1pct,0,0,0,1,1,0,1,1,1,0.000149,5.98e-07,0.00185,0.0318459609897,0.012334040169,0,0,1,0,0,1,0,0,1,logs/llm-srbench-noise1pct/full/opus-4-6/BPG10.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[0.16277,2.6767,0.002411,1.5364,0.0011501,-3.9654]",(P*c0 + c1*(c2*t + c3)*exp(P*c4) + c5)/(c2*t + c3),0,1,1,0,0,1,0,0,1
BPG11,opus-4-6,full_noise1pct,1,1,1,1,1,1,1,1,1,9.91e-05,1.55e-07,0.00324,17.8093168771,0.0053554005655,0,0,0,0,1,1,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/BPG11.txt,,1,full_log_parse,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[-0.010348,0.71324,0.71413,-0.034578,0.32087,0.70738,0.012579]",P*(P*c0 + c1 + c2*exp(c3*t)) + P**c4*c5*t**c6,0,1,1,0,1,1,0,1,1
BPG12,opus-4-6,full_noise1pct,1,1,1,1,1,1,1,1,1,9.77e-05,3.61e-07,4.79e-07,0.0664034259294,1.27822992865,0,0,1,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/BPG12.txt,,1,full_log_parse,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.010665,0.7014,0.8768,0.56718,-0.019897,3.0305,0.090446,-0.00654]",P**2*c0 + P*c1 + P*c2*sin(c3*t) + c4*sin(c5*t + c6) + c7,0,1,1,0,0,1,0,0,1
BPG13,opus-4-6,full_noise1pct,0,0,0,0,0,0,0,0,0,0.000118,1.76e-06,8.29e-06,65.4528767457,203.472744314,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/BPG13.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.28725,13.227,-92.895,-0.21415,-186.73,0.81909,0.24467,5.7639]",P*(P*c0 + c1) + c2*exp(P*c3) + c4*sin(c5*log(P*c6 + 1) + c7),0,0,0,0,0,0,0,0,0
BPG14,opus-4-6,full_noise1pct,0,0,0,0,0,0,0,0,0,0.000168,5.19e-06,98.1,1.55010253247,2.09043543143,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/BPG14.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[0.10461,-0.012602,0.02397,0.87875,-1.0616,5.0,0.014384,2.2873]",P*c0*(P*c1 + 1)*exp(c2*t) + c3 + c4*sin(c5*log(P*c6 + 1) + c7),0,0,0,0,0,0,0,0,0
BPG15,opus-4-6,full_noise1pct,1,1,1,1,1,1,1,1,1,0.000619,1.99e-06,0.000157,0.00164306553502,0.000718212503082,0,1,1,1,1,1,0,1,1,logs/llm-srbench-noise1pct/full/opus-4-6/BPG15.txt,,1,full_log_parse,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[0.0035014,0.48265,0.0055257,-0.086149,0.031763,0.2978,0.46803]",(P*(P*c0 + 1)**5*(c1*(P*c2 + 1)*exp(c3*t) + c4) + P**c5*c6*(P*c2 + 1))/((P*c0 + 1)**5*(P*c2 + 1)),1,1,1,1,1,1,1,1,1
BPG16,opus-4-6,full_noise1pct,0,0,0,1,1,1,1,1,1,8.61e-05,1.89e-06,4.76e-06,70.8378035859,37.3998077052,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/BPG16.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[0.17544,0.26593,2.803,-9.1874,3.0736,-0.0073002,1.8216,-5.9705]",(P*(P*c0 + c1)*(c2*t + c3) + P**c4*c5*(c2*t + c3) + c6*t + c7)/(c2*t + c3),0,0,0,0,0,0,0,0,0
BPG17,opus-4-6,full_noise1pct,0,0,0,1,1,0,0,0,0,0.000111,2.78e-07,0.234,0.933290500466,0.361640373876,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/BPG17.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[0.015811,-0.29507,2.2999,-4.6686,0.95547,-1.9395]",(P*(P**2*c0 + c1)*(c2*t + c3) + c4*t + c5)/(c2*t + c3),0,0,0,0,0,0,0,0,0
BPG18,opus-4-6,full_noise1pct,1,1,1,1,1,1,1,1,1,9.74e-05,4.23e-07,5.36e-07,0.0721874768322,0.234956382398,0,0,1,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/BPG18.txt,,1,full_log_parse,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.0087313,0.8919,0.47727,0.77605,-0.0043118,5.0,0.017342,4.3621,0.84649]",P**2*c0 + P*(c1 + c2*sin(c3*t) + c4*log((P + c5)/P)) + c6*sin(P*c7 + c8),0,1,1,0,1,1,0,1,1
BPG19,opus-4-6,full_noise1pct,1,1,1,1,1,1,1,1,1,0.000131,1.12e-07,0.00137,2.25082038892,12.8152931293,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/BPG19.txt,,1,full_log_parse,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.0049819,0.42014,0.0017233,-0.11934,-1.6235,0.38982,-0.72987,0.034242]",P**2*c0 + P*c1 + P*c2*exp(c3*t) + P**c4*c5*t**c6 + c7,0,0,0,0,0,0,0,0,0
BPG20,opus-4-6,full_noise1pct,0,0,0,0,0,0,0,0,0,0.000106,1.68e-06,5.62e-06,617.416247362,605.304845027,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/BPG20.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[10.322,0.006899,1.1362,-0.013876,-9.1925,-0.013143,0.71189,0.44061,-0.066713,0.25608]",P*c0*sin(P*c1 + c2) + P*(P*c3 + c4) + c5*sin(P*c6 + c7) + c8*log(P**2*c9 + 1),0,0,0,0,0,0,0,0,0
BPG21,opus-4-6,full_noise1pct,0,0,1,1,1,0,0,0,0,0.000139,8.27e-07,0.00205,0.00957395132368,0.0118669807253,0,1,1,0,0,1,0,0,1,logs/llm-srbench-noise1pct/full/opus-4-6/BPG21.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.16015,22.467,-0.032472,0.094794,-0.091561,-4.1435,1.8929,0.036007]",P*c0*(c1 + t)**c2 + P*c3*(c4 + t)**c5 + P**c6*c7,0,1,1,0,0,1,0,0,1
BPG22,opus-4-6,full_noise1pct,0,0,0,0,0,0,0,0,0,0.000131,2.48e-07,0.00335,0.0288561792319,0.0215627209997,0,0,1,0,0,1,0,0,1,logs/llm-srbench-noise1pct/full/opus-4-6/BPG22.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[0.14518,-0.385,-0.0027986,-0.72779,2.2623,0.050332,5.6546]",P*c0 + c1*exp(c2*t) + c3*sin(c4*log(P*c5 + 1) + c6),0,1,1,0,0,1,0,0,1
BPG23,opus-4-6,full_noise1pct,0,0,0,0,0,0,0,0,0,0.000108,1.29e-06,6.45e-05,1865.84609936,487.464879306,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/BPG23.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-10.393,1253.4,-638.66,-0.043143,762.45,1.4759,0.024876,4.0794]",P*c0 + c1 + c2*exp(P*c3) + c4*sin(c5*log(P*c6 + 1) + c7),0,0,0,0,0,0,0,0,0
BPG_all,opus-4-6,full_noise1pct,6/24,7/24,9/24,15/24,15/24,9/24,11/24,11/24,12/24,0.000107,1.635e-06,0.000348,1.90046146069,1.47178932769,0/24,2/24,7/24,1/24,2/24,6/24,0/24,1/24,5/24,,,,aggregate row; no single NMSE,combined aggregate row,,[],,1/24,9/24,10/24,1/24,4/24,9/24,1/24,4/24,9/24
CRK0,opus-4-6,full_noise1pct,0,0,0,0,0,0,0,0,0,0.000117,4.44e-06,2.65e-05,3.85182043877,0.0446640599988,0,0,0,0,0,1,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/CRK0.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-0.59804,0.87725,68.051,-0.7951,-14.02,0.16377]",(A*(A*c0 + c1)*(c2*t + c3) + c4*t + c5)/(c2*t + c3),0,0,0,0,0,1,0,0,0
CRK1,opus-4-6,full_noise1pct,0,0,0,0,0,0,0,0,0,5.96e-05,1.25e-05,3.63e-06,48.9121027439,9.74913044222,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/CRK1.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[3.2079,2.8761,-3.1602,-2.7177,2.3248,-2.5817]",(A*c0*(A*c1 + c2) + (A + c3)*(A*c4 + c5))/((A + c3)*(A*c1 + c2)),0,0,0,0,0,0,0,0,0
CRK2,opus-4-6,full_noise1pct,0,0,0,1,1,0,0,0,0,9.15e-05,2.56e-07,6.35e-07,2.58894567718,0.1971003404,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/CRK2.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-0.26558,-0.059543,36.0,-10.758,9.1269,-2.7275]",(c0*sqrt(A**2 + c1)*(c2*t + c3) + c4*t + c5)/(c2*t + c3),0,0,0,0,0,1,0,0,0
CRK3,opus-4-6,full_noise1pct,0,0,0,0,1,0,0,0,0,0.000118,9.4e-06,0.000251,0.035704518006,0.018828580226,0,0,1,0,0,1,0,0,1,logs/llm-srbench-noise1pct/full/opus-4-6/CRK3.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.59202,1.042,-0.54937,-0.037393,-0.79937,1.3111,4.1485]",A*c0 + A**c1*c2*exp(c3*t) + c4*sin(A*c5 + c6),0,0,1,0,0,1,0,0,1
CRK4,opus-4-6,full_noise1pct,0,1,1,1,1,0,0,0,1,0.000121,3.46e-07,0.0508,0.0116113733874,0.0180338500045,0,0,1,0,0,1,0,0,1,logs/llm-srbench-noise1pct/full/opus-4-6/CRK4.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-2.572,3.8133,24.545,-0.10479,0.14032,-0.06635,0.015298,2.9931,-0.88251]",(A*c0 + A*(c1*t + c2)*(A*c3 + c4 + c5*sin(c6*t + c7)) + c8)/(c1*t + c2),0,1,1,0,0,1,0,0,1
CRK5,opus-4-6,full_noise1pct,0,0,1,1,1,0,0,0,0,0.00279,8.27e-06,0.019,0.00162387582435,0.0058770392695,0,1,1,0,1,1,0,1,1,logs/llm-srbench-noise1pct/full/opus-4-6/CRK5.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[0.09337,1.9025,-0.014555,1.8049,0.09348,0.76914,4.7963]",A*c0 + c1*exp(c2*t) + c3*sin(c4*log(c5*t + 1) + c6),0,1,1,0,1,1,0,1,1
CRK6,opus-4-6,full_noise1pct,0,0,0,0,0,0,0,0,0,0.000437,9.26e-07,0.000705,0.00138315260756,0.0078834217902,0,1,1,0,1,1,0,1,1,logs/llm-srbench-noise1pct/full/opus-4-6/CRK6.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.010104,0.060803,-0.80546,-0.091947,-2.4509,-0.046375,0.21011,0.60886,5.8666,0.37935]",A**2*c0 + A*c1 + A*c2*exp(c3*t) + A*c4*exp(c5*t)*sin(c6*log(A*c7 + 1) + c8) + c9,0,1,1,0,1,1,0,1,1
CRK7,opus-4-6,full_noise1pct,0,1,1,1,1,0,0,0,1,0.000731,1.17e-06,0.0102,22.0793224732,13.8501418977,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/CRK7.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[162.67,-164380.0,164360.0,-0.0020495,174.74,-355190.0,-366.56,-360.49,355210.0,25.834]",(A*c0*t + A*c1 + A*c2*exp(c3*t) + A*c4*t*exp(c3*t) + c5*exp(c3*t) + c6*t*exp(c3*t) + c7*t + c8)/(c9 + t),0,0,0,0,0,0,0,0,0
CRK8,opus-4-6,full_noise1pct,0,0,0,0,0,0,0,0,0,8.45e-05,0.0845,0.0684,0.584505288169,0.0463711913312,0,0,0,0,0,1,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/CRK8.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[-0.52065,-0.0014489,2.0238,-0.75499,0.010823]",A*c0*exp(c1*t) + A**c2*c3*t**c4,0,0,0,0,0,1,0,0,0
CRK9,opus-4-6,full_noise1pct,0,0,0,1,1,0,0,0,0,8.91e-05,2.71e-07,0.00128,17.2825832594,17.4953664619,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/CRK9.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[0.031888,-0.49057,26.42,-1.048,23.814,-0.94535]",(A*(A*c0 + c1)*(c2*t + c3) + c4*t + c5)/(c2*t + c3),0,0,0,0,0,0,0,0,0
CRK10,opus-4-6,full_noise1pct,0,0,0,1,1,0,0,0,0,0.000107,3.67e-06,0.00642,47.2725779495,0.768019372507,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/CRK10.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[-0.24595,0.62151,-0.29154,-0.098673,-1.0718]",(A**3*c0 + A**2*c1 + A*c2 + c3)/(A + c4),0,0,0,0,0,0,0,0,0
CRK11,opus-4-6,full_noise1pct,0,0,0,0,0,0,0,0,0,0.000106,1.48e-05,0.000257,0.0807010286199,0.1623893021,0,0,1,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/CRK11.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-0.97219,0.35686,84.807,-6.0485,20.263,-1.4447]",(A*(A*c0 + c1)*(c2*t + c3) + c4*t + c5)/(c2*t + c3),0,0,1,0,0,1,0,0,1
CRK12,opus-4-6,full_noise1pct,1,1,1,1,1,1,1,1,1,0.00178,4.71e-06,0.00574,0.00173442674421,0.00529453294532,0,1,1,0,1,1,0,1,1,logs/llm-srbench-noise1pct/full/opus-4-6/CRK12.txt,,1,full_log_parse,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.7768,-0.089993,-0.091561,-0.156,0.15168,1.3385,-0.015965,1.0143,0.70882,0.10135]",A*c0*exp(c1*t) + c2*exp(c3*t)*log(c4*t + 1) + c5*exp(c6*t)*sin(c7*log(A*c8 + 1) + c9),0,1,1,0,1,1,0,1,1
CRK13,opus-4-6,full_noise1pct,0,0,0,1,1,0,1,0,1,0.000501,3.39e-07,0.00253,0.00105878553325,0.00338915915346,0,1,1,0,1,1,0,1,1,logs/llm-srbench-noise1pct/full/opus-4-6/CRK13.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[0.032046,1.675,-6.6183,-0.0040846,0.3273,-0.00361]",(A*c0*(A*c1 + c2)*exp(c3*t) + A*c4 + c5)/(A*c1 + c2),1,1,1,0,1,1,0,1,1
CRK14,opus-4-6,full_noise1pct,0,0,0,0,0,0,0,0,0,0.000212,1.33e-06,0.00513,0.288505890566,0.0174535914262,0,0,0,0,0,1,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/CRK14.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.018711,0.076966,0.0025569,0.1787,2.6594,0.061686,1.0901,5.0715,-0.094633,-0.13074]",A**2*c0 + A*c1 + c2*sin(c3*t + c4) + c5*sin(A*c6 + c7) + c8*exp(c9*t),0,1,1,0,0,1,0,0,1
CRK15,opus-4-6,full_noise1pct,0,0,0,0,0,0,0,0,0,0.000506,3.36e-06,0.00435,0.00344653610112,0.00876045648135,0,1,1,0,1,1,0,1,1,logs/llm-srbench-noise1pct/full/opus-4-6/CRK15.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[0.76293,-0.069884,0.39313,0.064144,-0.31667,0.021693,2.9991,0.3834,5.353]",A**c0*c1 + c2 + c3*t*exp(A*c4) + c5*sin(c6*log(c7*t + 1) + c8),0,1,1,0,1,1,0,1,1
CRK16,opus-4-6,full_noise1pct,0,0,0,1,1,1,1,1,1,0.00013,1.96e-06,0.221,0.159416514286,0.242536159748,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/CRK16.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-1.0588,-2.5859,0.35263,3.0753,-0.0039443,0.4395]",A**c0*c1*sin(A*c2 + c3) + c4*exp(A*c5),0,0,0,0,0,0,0,0,0
CRK17,opus-4-6,full_noise1pct,0,0,0,1,1,1,1,1,1,0.000187,5.42e-07,0.0467,0.0215983769059,0.0165786705344,0,0,1,0,0,1,0,0,1,logs/llm-srbench-noise1pct/full/opus-4-6/CRK17.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.0076503,-0.017103,-0.003471,0.023074,-0.071352,0.065029,0.052074,-61.163,-0.14871,0.008723]",A**2*c0 + A*c1 + c2*t + c3*exp(c4*t) + c5*exp(c6*t) + c7*exp(c8*t)*log(A*c9 + 1),0,1,1,0,0,1,0,0,1
CRK18,opus-4-6,full_noise1pct,0,0,1,1,1,0,0,0,1,8.16e-05,0.00125,40.7,0.823218896342,1.52716422611,0,0,0,0,0,0,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/CRK18.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3,"[-0.57294,0.64952,-0.097259,-0.95603]",A*(A**2*c0 + A*c1 + c2)/(A + c3),0,0,0,0,0,0,0,0,0
CRK19,opus-4-6,full_noise1pct,0,0,0,0,0,0,0,0,0,0.000161,1.59e-07,0.000569,0.00366137865742,0.00422129715339,0,1,1,0,1,1,0,1,1,logs/llm-srbench-noise1pct/full/opus-4-6/CRK19.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[0.033141,-14.147,-0.0023688,-0.31092,14.024,0.0044167,0.46839,3.8142,55.321]",(A**2*c0*t + A**2*c1 + A*c2*t**2 + A*c3*t + A*c4 + c5*t**2 + c6*t + c7)/(c8 + t),0,1,1,0,1,1,0,1,1
CRK20,opus-4-6,full_noise1pct,0,1,1,1,1,1,1,1,1,0.000194,3.83e-07,0.0197,0.0247662420041,0.0454478510261,0,0,1,0,0,1,0,0,1,logs/llm-srbench-noise1pct/full/opus-4-6/CRK20.txt,,1,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.095968,-0.30451,-0.078921,0.35467,1.4639,-1.417,0.066889,1.3629,2.3206]",A**2*c0 + A*c1*exp(c2*t) + A*c3 + c4 + c5*exp(c6*sin(A*c7 + c8)),0,0,1,0,0,1,0,0,1
CRK21,opus-4-6,full_noise1pct,0,0,0,0,0,0,0,0,0,9.39e-05,2.43e-06,0.000185,20.1255219648,0.00723485618671,0,0,0,0,1,1,0,0,0,logs/llm-srbench-noise1pct/full/opus-4-6/CRK21.txt,,0,full_log_parse,SA=0: min train_nmse among all candidates,c0;c1;c2;c3,"[0.080262,0.02742,0.0062915,-0.095079]",A*(c0 + c1*sqrt(c2 + t) - exp(c3*t)),0,0,0,0,1,1,0,0,0
