test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
BPG10,opus-4-6,lbfgs,1,1,1,1,1,1,1,1,1,1.80057447559e-15,2.10479751735e-15,4.06392984292e-14,9.15905582649e-08,1.06683230944e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/lbfgs/opus-4-6/BPG10.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3,"[-6.579206469376115e-10,2.1017668070588438,0.10100809593726609,0.10100810072014973]",P**(2/3)*c0*cos(c1*t) + P**(1/3)*c2 + P*c3,1,1,1,1,1,1,1,1,1
BPG11,opus-4-6,lbfgs,0,0,0,1,1,0,0,0,0,1.19704495963e-06,1.3627561364e-06,3.66903722456,16.2332346305,0.187122002928,0,0,0,0,0,0,0,0,0,logs/llm-srbench/lbfgs/opus-4-6/BPG11.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.009854884331576214,1.1806638475987907,-0.897029090103988,0.031414755198923464,-59.39812363362484,-0.004663816064031425,0.45911140783981874,59.690092238143734,-1.6173246962261634,21.469932707241686]",P**2*c0 + P*c1 + P*c2*log(c3*t + 1) + c4*exp(P*c5) + c6*t + c7 + c8*t/(c9*t + 1),0,0,1,0,0,0,0,0,0
BPG12,opus-4-6,lbfgs,1,1,1,1,1,1,1,1,1,6.8821721902e-13,6.77403507545e-13,1.50789094979e-12,0.000170229269283,0.000561160764076,1,1,1,1,1,1,1,1,1,logs/llm-srbench/lbfgs/opus-4-6/BPG12.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[-0.010666881450738703,-0.5537618660065684,-0.877000301909128,0.5671736061686883,3.1415926555138136,1.2551533698383863,5.654221158646925e-07]",P**2*c0 + P*c1 + P*c2*sin(c3*t + c4) + P*c5 + c6,1,1,1,1,1,1,1,1,1
BPG13,opus-4-6,lbfgs,0,1,1,1,1,0,0,0,1,1.90141611775e-06,1.34936951274e-06,3.84867412447e-05,0.861879713697,2.751305995,0,0,0,0,0,0,0,0,0,logs/llm-srbench/lbfgs/opus-4-6/BPG13.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[-0.0036020792855786417,0.06292058233888427,-2.274043949922859,-0.09392985098163566,2.253959856261332]",P**3*c0 + P**2*c1 + c2*exp(P*c3) + c4,0,0,1,0,0,1,0,0,1
BPG14,opus-4-6,lbfgs,0,0,0,0,0,0,0,0,0,1.50419504846e-05,1.45328784354e-05,415.143679814,5.36163542784,4.43014547678,0,0,0,0,0,0,0,0,0,logs/llm-srbench/lbfgs/opus-4-6/BPG14.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.0033669002571697078,0.304320516844638,0.0004095367150720063,0.28634090858364314,4.999999999999999,-0.022479685395240867,-0.02553651880069106,-1.6458686736803976,-0.6113675863437684,-4.999999999999999]",P**2*c0 + P*c1 + P*c2*sin(c3*t + c4) + c5*t + c6 + c7*exp(P**c8*c9),0,0,0,0,0,0,0,0,0
BPG15,opus-4-6,lbfgs,0,0,1,1,1,1,0,1,1,2.12882823057e-14,2.09474469667e-14,9.26724655185e-13,1.98029495602e-07,1.26459097796e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/lbfgs/opus-4-6/BPG15.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[0.48669113604463377,-0.08577402148671381,0.3333333474828576,0.486691095050032,0.04241180560483342,14.640182393311694]",P*c0*exp(c1*t) + P**c2*c3 + c4/(P + c5)**5,1,1,1,1,1,1,1,1,1
BPG16,opus-4-6,lbfgs,0,0,0,1,1,0,0,0,0,5.40002706677e-07,8.06012091384e-07,5.29437161272e-06,6.20698023238,0.428448774914,0,0,0,0,0,0,0,0,0,logs/llm-srbench/lbfgs/opus-4-6/BPG16.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.010138958426745517,0.20581886859632975,-3.3060757710509283,3.1340388962803525,-4.999999292736512,0.2538018337829114,-0.29007517681538364]",P**3*c0 + P**2*c1 + P*c2*(c3 + t)**c4 + P**c5 + c6/(P + 1),0,0,1,0,0,1,0,0,1
BPG17,opus-4-6,lbfgs,0,0,0,1,1,0,0,0,0,2.15366587137e-10,1.71773031081e-10,0.00052815476407,0.015451520625,0.00589921004732,0,0,1,0,1,1,0,0,1,logs/llm-srbench/lbfgs/opus-4-6/BPG17.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.0997297018701606,-0.9841450669618121,-4.2594993270997685,5.334260929442545,-4.281537805139187,0.4004334171759107,1.0211788559033073,-2.5534467585953395,2.052177002763779,4.367040297047642]",P**2*c0 + P*c1 + P*c2*(P*c3)**c4 + P*c5 + c6 + c7/(P*c8 + c9),0,0,1,0,1,1,0,0,1
BPG18,opus-4-6,lbfgs,0,0,0,1,1,0,0,1,0,1.02068640872e-12,1.15424434531e-12,1.74247554346e-12,0.000291274783238,0.00137673762739,1,1,1,0,1,1,0,1,1,logs/llm-srbench/lbfgs/opus-4-6/BPG18.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.008723928383490717,-2.2302873862822937e-10,2.56835942094276,0.7760602432237873,0.8909099957895801,-0.47705299497647097,3.1415926740589892]",P**2*c0 + P**2*c1*sin(c2 + c3*t) + P*c4 + P*c5*sin(c3*t + c6),1,1,1,1,1,1,1,1,1
BPG19,opus-4-6,lbfgs,1,1,1,1,1,1,1,1,1,8.95701428518e-14,9.64687879176e-14,1.15480996632e-08,0.00362108437823,0.0353409224904,0,1,1,0,0,1,0,0,1,logs/llm-srbench/lbfgs/opus-4-6/BPG19.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.004982234366338264,0.6122749124174571,2.5012917045809093,0.4205670659954179,-2.5945383816912453,-2.69299953523444,2.022879662121371e-08,-0.18376240441082017]",P**2*c0 + P*c1 + P*c2 + P*c3*t**c4 + P*c5 + c6*exp(c7*t),1,1,1,0,1,1,0,1,1
BPG20,opus-4-6,lbfgs,0,0,0,0,0,0,0,0,0,2.52949856706e-06,2.60815008177e-06,0.00490142494212,9.11853443216,67.302472564,0,0,0,0,0,0,0,0,0,logs/llm-srbench/lbfgs/opus-4-6/BPG20.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-4.645342457299923,20.205447006620197,18.727170102472,-0.0005367483717956142,-295.26594050779784,0.0021877716974279225,0.016681492481575674,3.0093169116972347]",P*c0 + c1 + c2*t**c3 + c4*exp(P*c5)*sin(P*c6 + c7),0,0,0,0,0,0,0,0,0
BPG21,opus-4-6,lbfgs,0,1,1,1,1,1,0,1,0,2.65609599651e-15,2.75856006451e-15,2.51222014791e-12,1.59455164206e-06,6.23512233808e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/lbfgs/opus-4-6/BPG21.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.00039474194863998335,-0.9672276869758754,-0.1404201704935767,0.14042017000966078,-4.532123637464386,2.5692621963240646e-05,1.1291665189086351e-06,0.2735697908501432]",P**3*c0 + P**2*c1 + P**2 + P*c2 + P*c3*t**c4 + c5*log(c6*exp(P*c7) + 1),1,1,1,1,1,1,1,1,1
BPG22,opus-4-6,lbfgs,0,0,0,0,0,0,0,0,0,3.87476449892e-08,3.85079206408e-08,0.00294084582026,0.0183907892702,0.0207393911283,0,0,1,0,0,1,0,0,1,logs/llm-srbench/lbfgs/opus-4-6/BPG22.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[0.14509,-4.9835,-0.012267,-0.32739,-0.74381,2.308,0.045926,5.7423]",P*c0 + P**c1*c2*t + c3 + c4*sin(c5*log(P*c6 + 1) + c7),0,1,1,0,0,1,0,0,1
BPG23,opus-4-6,lbfgs,0,0,0,1,1,0,0,0,0,9.37893766896e-10,1.33773857379e-09,1.77633384162e-07,0.340620439017,0.146319389346,0,0,0,0,0,0,0,0,0,logs/llm-srbench/lbfgs/opus-4-6/BPG23.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.017498718999703903,-0.44634527689642156,1.464639272907968,14.599636968252941,-0.10718267530284821,-112.78980215277053,0.11533233960823557,3.3683559038147393,18.883720058671283]",P**2*c0 + P*c1 + P*c2 + c3*exp(P*c4) + c5/(P*c6 + c7) + c8,0,1,1,0,1,1,0,1,1
BPG_all,opus-4-6,lbfgs,4/24,7/24,9/24,17/24,17/24,8/24,5/24,10/24,9/24,8.98379558874e-10,1.20758258894e-09,3.59384200012e-06,0.16969677884,0.126926649006,5/24,6/24,11/24,4/24,7/24,10/24,4/24,5/24,10/24,,,,aggregate row; no single NMSE,combined aggregate row,,[],,6/24,13/24,20/24,5/24,13/24,19/24,5/24,12/24,19/24
CRK0,opus-4-6,lbfgs,0,0,0,0,0,0,0,0,0,2.88878897063e-09,3.24583422714e-09,1.23349258958e-07,0.0986544499426,0.000709616733847,0,0,1,1,1,1,0,0,1,logs/llm-srbench/lbfgs/opus-4-6/CRK0.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-1.4594514384423611,4.725686159129113,2.4038189656673903,3.9656647793766293,1.1231023293817066,0.3548006499784933,3.3515316224159157]",A**3*c0/(A + c1) + A*c2 + c3*sin(c4*log(A**2*c5 + 1) + c6),0,1,1,1,1,1,0,1,1
CRK1,opus-4-6,lbfgs,0,0,0,1,1,0,0,0,0,1.94889864888e-10,1.33060665003e-10,6.76298910602e-08,0.0910036384267,0.018467858012,0,0,1,0,0,1,0,0,1,logs/llm-srbench/lbfgs/opus-4-6/CRK1.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.9745016851880858,-2.5793412458151916,4.70697733553702,0.2851279149875856,0.13804524870892185,-3.204610618615725,0.6203654749744235,2.5320350964961436]",A**2*c0 + A*c1 + c2*exp(A*c3) + c4 + c5*exp(c6/(A + c7)),0,1,1,0,1,1,0,1,1
CRK2,opus-4-6,lbfgs,0,0,0,0,0,0,0,0,0,3.41535771355e-09,3.34319413962e-09,6.37554616935e-08,0.015944686238,0.00108183497253,0,0,1,0,1,1,0,0,1,logs/llm-srbench/lbfgs/opus-4-6/CRK2.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[-0.2741562068289757,0.270129278058049,4.363165757037964e-09,2.724554192018567,-2.7190076653238657]",A*c0 + c1 + c2*sin(c3*t + c4),0,1,1,1,1,1,0,1,1
CRK3,opus-4-6,lbfgs,0,0,0,0,0,0,0,0,0,3.57293420978e-13,3.75489779851e-13,2.31376896278e-09,4.32638434096e-05,4.07798375116e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/lbfgs/opus-4-6/CRK3.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.5434418562410734,-0.547523516321925,-0.03707906384286158,-0.21164901883790763,0.19242418725406418,-1.5123696463555598,0.7074126356360946]",A**2*c0 + A*c1*exp(c2*t) + A*c3 + A*c4*exp(A*c5) + c6,1,1,1,1,1,1,1,1,1
CRK4,opus-4-6,lbfgs,1,1,1,1,1,1,1,1,1,2.81927259541e-14,2.13518865118e-14,1.78361793375e-10,4.62088575854e-06,1.09854269233e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/lbfgs/opus-4-6/CRK4.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4,"[-0.1149304867335788,0.06806555105151962,0.25692978535148703,1.3354334989713335,1.0790039454965248e-06]",A**2*c0 + A*c1*log(c2*t + 1) + c3*log(A**2*c4 + 1),1,1,1,1,1,1,1,1,1
CRK5,opus-4-6,lbfgs,1,1,1,1,1,1,1,1,1,2.26802800978e-14,2.34851417801e-14,3.14159095556e-12,8.4910155958e-08,9.84968117466e-08,1,1,1,1,1,1,1,1,1,logs/llm-srbench/lbfgs/opus-4-6/CRK5.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1,"[0.5229500640477032,-0.32541563783172783]",A**0.333333333333333*c0 + A**0.5*c1,1,1,1,1,1,1,1,1,1
CRK6,opus-4-6,lbfgs,0,0,0,0,0,0,0,0,0,6.64789320528e-06,7.48001769461e-06,0.00371812481667,0.00764134125221,0.0183564221096,0,1,1,0,0,1,0,0,1,logs/llm-srbench/lbfgs/opus-4-6/CRK6.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.004951,-4.4226,4.4578,0.69409,0.19227,-0.47901,-0.00042312,0.16493]",A**2*c0 + A*c1 + A*c2 + A**c3*c4*exp(c5*t) + c6*t + c7,0,1,1,0,0,1,0,0,1
CRK7,opus-4-6,lbfgs,0,0,0,0,0,0,0,0,0,0.000777571058314,0.000855656884672,0.959422891432,0.0811303689661,0.159767699412,0,0,1,0,0,0,0,0,0,logs/llm-srbench/lbfgs/opus-4-6/CRK7.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[2.439,7.9094,0.94885,-0.22133,-0.13709,-1.0516]",A*c0/(A + c1) + A**c2*c3 + c4*exp(c5*t),0,0,1,0,0,0,0,0,0
CRK8,opus-4-6,lbfgs,0,0,0,1,1,0,0,0,0,6.37965602297e-11,8.99330257533e-11,0.0576197036023,0.40816848923,0.0463711913312,0,0,0,0,0,1,0,0,0,logs/llm-srbench/lbfgs/opus-4-6/CRK8.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-43.54380310695411,2.000782377522213,42.7898070720286,0.00045654644180632417,-7.941518361774787,0.0648626363804083]",A**2*c0 + A**c1*c2*exp(c3*t) + c4*log(A*c5 + 1),0,0,0,0,0,1,0,0,0
CRK9,opus-4-6,lbfgs,0,0,0,1,1,0,0,0,0,4.00209297105e-11,3.38889292409e-11,1.14542105904e-07,0.0835020285764,0.091647973488,0,0,1,0,0,1,0,0,1,logs/llm-srbench/lbfgs/opus-4-6/CRK9.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[0.06913628259454631,-0.0647254337541628,-0.6470811576498693,0.1418893242474166,4.827018675082527,0.08039303130434601]",A**2*c0*exp(A*c1) + A*c2 + A*c3/(A + c4) + A**c5,0,1,1,0,1,1,0,1,1
CRK10,opus-4-6,lbfgs,0,0,0,1,1,0,0,0,0,4.42683255191e-11,3.8197516889e-11,2.64860630012e-07,0.032463154831,0.00130312612636,0,0,1,0,1,1,0,0,1,logs/llm-srbench/lbfgs/opus-4-6/CRK10.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.21449896355302098,0.2645600114267685,0.3611251393363756,2.146467719012229,-4.242894872092326,4.2809426383988125,1.3691421906682379e-08,1.7711705181183677,7.835231526610307]",A**2*c0 + A*c1 + A*c2/(A**2 + c3) + c4 + c5*exp(c6*sin(c7*t + c8)),0,1,1,0,1,1,0,1,1
CRK11,opus-4-6,lbfgs,0,0,0,0,0,0,0,0,0,4.4115473324e-09,3.87519546666e-09,7.46323852636e-07,0.551478777641,0.0999588473679,0,0,0,0,0,1,0,0,0,logs/llm-srbench/lbfgs/opus-4-6/CRK11.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-0.900416372189514,-0.4776915269537882,-56.240144816094684,-0.18518926485573767,56.24015096122992,-0.18518928597540735]",A**(1/5) + A**2*c0 + c1 + c2*exp(c3*t) + c4*exp(c5*t),0,0,1,0,1,1,0,0,1
CRK12,opus-4-6,lbfgs,0,0,0,0,0,0,0,0,0,1.56050318883e-06,1.57372969808e-06,0.0112299831025,0.0177910395837,0.00891409413265,0,0,1,0,1,1,0,0,1,logs/llm-srbench/lbfgs/opus-4-6/CRK12.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.05027528146237214,-0.1593654571014792,0.7961676140130164,11.609644611805631,-0.052701223500591615,7.444407585956705,-7.376164112234825,-0.007823919241679033,-0.030909534774721727]",A**2*c0*exp(c1*t) + A*c2/(A**2 + c3) + A*c4 + c5 + c6*exp(c7*t) + c8*t,0,1,1,0,1,1,0,1,1
CRK13,opus-4-6,lbfgs,0,1,1,1,1,0,1,0,1,3.22593817062e-09,3.21830548771e-09,4.36125279268e-05,0.000161791465837,0.000424852089417,1,1,1,1,1,1,1,1,1,logs/llm-srbench/lbfgs/opus-4-6/CRK13.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-0.020149200055555767,-0.013216263089127989,-0.009194174975287017,1.0699756395075475,-3.88899177536597e-06,3.241872116331829]",A**2*c0 + A*c1 + A*c2*(-A + c3)**2 + c4*log(c5*t + 1),1,1,1,1,1,1,1,1,1
CRK14,opus-4-6,lbfgs,0,0,0,0,0,0,0,0,0,7.14608815214e-06,7.39836911229e-06,0.00616244195072,0.657220448707,0.0481277593332,0,0,0,0,0,1,0,0,0,logs/llm-srbench/lbfgs/opus-4-6/CRK14.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.002172808318301487,-0.0512591518711425,-0.34817272043968667,-0.03261205577800178,-2.287089260870808,20.995458693025927,64.7985580438945,2.4525210302931733,-0.18141063474211042,0.05132983105180037]",A**3*c0 + A**2*c1 + A*c2*exp(c3*t) + A*c4 + A*c5/(c6 + t) + A*c7 + c8 + c9/A,0,0,1,0,0,1,0,0,1
CRK15,opus-4-6,lbfgs,0,0,0,0,0,0,0,0,0,1.02879974204e-06,9.98670574982e-07,0.00072410068986,0.0020210826401,0.00354356424399,0,1,1,0,1,1,0,1,1,logs/llm-srbench/lbfgs/opus-4-6/CRK15.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[0.035266,-0.033531,-1.302,2.1882,-0.09337,-1.824,-0.43646,-0.0025334]",A*c0*exp(c1*t) + A**c2*c3 + c4 + c5*exp(c6*t)/A**(1/5) + c7*cos(A)/A**(1/5),0,1,1,0,1,1,0,1,1
CRK16,opus-4-6,lbfgs,1,1,1,1,1,1,1,1,1,1.11219577513e-14,1.19337876944e-14,2.83017638599e-07,0.000142031140936,0.000209128765467,1,1,1,1,1,1,1,1,1,logs/llm-srbench/lbfgs/opus-4-6/CRK16.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[0.9709294491498959,-0.24581249045438308,6.781051217815185e-10,2.244036321718997,0.5763182446385106,-3.980708719675982e-10,0.6323462559989221,2.3711672280841425]",A**(1/3)*c0 + A*c1 + c2*log(c3*exp(A*c4) + 1) + c5*sin(c6*t + c7),1,1,1,1,1,1,1,1,1
