test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
BPG10,gpt-5-2,degen_mutator1,1,1,1,1,1,1,1,1,1,1.79816876403e-15,2.10447619241e-15,4.05879168773e-14,2.21317945992e-07,1.05816384977e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG10.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.5761359470264584,0.6771440479016007,0.41548059404782905,8.34241385061453,-0.666666698097999,-3.507059503068486e-08,1.7018860359683938,2.346639204828511]",P*c0 + P*c1 + P*c2*(P*c3)**c4 + c5*sin(c6*t + c7),1,1,1,1,1,1,1,1,1
BPG11,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,8.24745663369e-09,1.04192621557e-08,0.00452458177306,0.198950694991,0.0100623971062,0,0,0,0,0,1,0,0,0,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG11.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.010356376281051129,7.461743584561234,26.895399011988932,0.4587212195828308,0.16755932133821091,15.084046681960004,0.13236395118111263,-33.31758103549624,33.52318982657538,-0.044276845103277805]",P**2*c0 + P*c1/sqrt(c2 + t) + c3*log(P*c4 + 1) + c5*log(c6*t + 1) + c7 + c8*exp(c9*t),0,1,1,0,1,1,0,1,1
BPG12,gpt-5-2,degen_mutator1,1,1,1,1,1,1,1,1,1,6.88262030741e-13,6.76684700202e-13,1.50741060415e-12,0.000166477951672,0.000546500250819,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG12.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4,"[-0.0106668814845581,0.701391518128769,-0.8770002971474036,0.5671736061799768,3.141592660227597]",P**2*c0 + P*c1 + P*c2*sin(c3*t + c4),1,1,1,1,1,1,1,1,1
BPG13,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,1.08496362956e-11,1.00008731826e-11,4.23641571718e-08,0.0196476072478,0.0832348231614,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG13.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.00348844425160088,0.05596000997264221,-0.00010722009894401988,31.349220799250592,0.006415799695048004,-0.005285225005126402,1.6233663682439168,0.25109293630094437,-0.411087122100879,-0.13593106143872494]",P**3*c0 + P**2*c1 + c2 + c3*log(P*c4 + 1) + c5/t**3 + c6/(P + c7)**5 + c8/P**5 + c9*t/P**5,0,1,1,0,1,1,0,1,1
BPG14,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,1.76051005348e-07,1.72451652416e-07,0.589335920629,0.586263690201,0.161064490729,0,0,0,0,0,0,0,0,0,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG14.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.0026650332108744835,-0.0739144508751732,1.4714338931113717,-0.08604180066606616,-3.371216491419904,3.5710753891829254,-0.051286195687670455,0.2174522276346733,-6.53864909945104,0.1386872460647451]",P*c0*t + P*c1 + P + P**c2*c3 + c4 + c5*exp(c6*t) + c7*t + c8*log(P*c9 + 1),0,0,1,0,0,0,0,0,0
BPG15,gpt-5-2,degen_mutator1,1,1,1,1,1,1,1,1,1,2.12658673015e-14,2.08851140103e-14,9.29599915516e-13,1.96920118755e-07,1.24352310697e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG15.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[0.4866911445532462,0.48669113423265936,-0.08577402136476879,4.943234068809742e-08,0.4261812970451863,4.999999899230959,-4.85887892246217e-08]",P**(1/3)*c0 + P*c1*exp(c2*t) + c3*sin(P*c4 + c5) + c6,1,1,1,1,1,1,1,1,1
BPG16,gpt-5-2,degen_mutator1,1,1,1,1,1,1,1,1,1,1.77088671983e-12,2.8225005274e-12,4.72439971897e-09,0.0385508819805,0.0160284841187,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG16.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[-0.010098441622092287,0.2044226358036605,0.3333326384921728,-0.13221947891763552,1.2795271335577705e-07,1.8003091195956191,4.569522738945182]",P**(1/3) + P**3*c0 + P**2*c1 + P**c2*c3 + c4*sin(c5*t + c6),1,1,1,1,1,1,1,1,1
BPG17,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,5.88032170915e-14,5.84161200174e-14,9.01246105235e-07,0.000846210743339,0.000373175210517,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG17.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[0.7615049571549949,-15.529150346887747,15.97100791829195,0.14607991068253692,1.0021423834583661e-09,0.8455540799159227,15.532519193475686,-0.19927484662667178]",P**(1/3)*c0 + c1 + c2*log(P*c3 + 1) + c4*log(c5*t + 1) + c6*exp(P*c7),1,1,1,1,1,1,1,1,1
BPG18,gpt-5-2,degen_mutator1,0,1,1,1,1,1,1,1,1,1.02794096683e-12,1.14455555939e-12,1.74727204967e-12,0.000303162807937,0.00131626416388,1,1,1,0,1,1,0,1,1,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG18.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[0.477052918950015,0.7760602431430855,1.730692750163428e-07,-5463857.674926067,3.990621514960516e-05,-5479959.78110429,-3.995153243239357e-05,10943817.456025999]",P*c0*sin(c1*t + c2) + c3*exp(P*c4) + c5*exp(P*c6) + c7,1,1,1,1,1,1,1,1,1
BPG19,gpt-5-2,degen_mutator1,1,1,1,1,1,1,1,1,1,8.93219545214e-14,9.59792223831e-14,1.15376827544e-08,0.00375812380161,0.0346415406863,0,1,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG19.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.004982234365119616,0.4205670816243333,0.42056680729041107,-3.427439426087905e-07,-2.5945380696279203,-5.9599802109935924e-08,1.755360551922935,0.001985332558615998]",P**2*c0 + P*c1 + P*c2*(c3 + t)**c4 + c5*sin(c6*t + c7),1,1,1,0,1,1,0,1,1
BPG20,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,5.35688155991e-11,6.06647814188e-11,3.8702954088e-09,0.0184791281021,0.039532734783,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG20.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[13474.72774044364,-3.000103821339476,0.0038462787445821814,-376010.5617434543,20526003.695870798,-0.0003310180904224991,-20149993.134315316,0.00033151924248839027,-0.008434146919175755]",P*c0 + P**c1*c2 + c3 + c4*exp(P*c5) + c6*exp(P*c7) + c8/P**5,1,1,1,1,1,1,1,1,1
BPG21,gpt-5-2,degen_mutator1,1,1,1,1,1,1,1,1,1,2.63587331537e-15,2.66661128716e-15,2.26974851618e-14,1.52062512776e-06,1.00857486697e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG21.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[0.03277229983895678,-0.14042016837285648,0.14042061064295908,7.003853836672241e-07,-4.5321264952773594,3.0000124762411287,-0.00039472806458648856]",P**2*c0 + P*c1 + P*c2*(c3 + t)**c4 + P**c5*c6,1,1,1,1,1,1,1,1,1
BPG22,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,2.88653412618e-10,3.17703866092e-10,1.18881426556e-06,0.000422389055926,0.000478933456022,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG22.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.12683916519482527,0.6737806581882099,0.12821279779897937,-0.41938928150281046,-0.02294978098527664,-0.22486518128372115,-29.74041640286874,-0.025456307905258206,30.144067659439088,-0.02942583169192964]",P*c0 + P**c1*c2 + c3 + c4*tanh(P*c5) + c6*exp(P*c7) + c8*exp(P*c9),1,1,1,1,1,1,1,1,1
BPG23,gpt-5-2,degen_mutator1,0,1,1,1,1,1,1,1,1,4.1466871775e-13,6.54679231673e-13,1.13414509368e-08,0.0730203278952,0.0381448133407,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator1/gpt-5-2/BPG23.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.018156545718969054,51.33801449471185,-0.9315089080774416,1.195705304196662,-374.3017799113048,-0.07601662776489293,0.700951798267851,374.2881268174245,-0.07761549115383319]",P**3*c0/(P + c1) + P**2*c2/(P + c1) + P*c3 + c4*exp(P*c5) + c6/(P + c1) + c7*exp(P*c8),1,1,1,0,1,1,0,1,1
BPG_all,gpt-5-2,degen_mutator1,11/24,14/24,14/24,14/24,14/24,14/24,14/24,14/24,14/24,5.85636339521e-13,6.34827833872e-13,5.07222443088e-09,0.0153085978571,0.00751380325148,8/24,11/24,21/24,7/24,13/24,22/24,7/24,10/24,21/24,,,,aggregate row; no single NMSE,combined aggregate row,,[],,19/24,22/24,23/24,17/24,22/24,22/24,17/24,22/24,22/24
CRK0,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,1.94766686237e-09,2.20340996804e-09,7.48297078372e-08,0.0838376053025,0.000639779348875,0,0,1,1,1,1,0,0,1,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK0.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-2.71130896581751,-2.0199112372747026,1.0697046696714767,4.968812436290578,0.2582895898814991,1.4537473416156077,4.870936404138552,2.186146357425112,1.8428906587422238]",c0 + c1*sin(A*c2 + c3) + c4*sin(A*c5 + c6) + c7*log(A*c8 + 1),0,1,1,1,1,1,0,1,1
CRK1,gpt-5-2,degen_mutator1,0,0,0,0,1,0,0,0,0,2.70553311559e-13,2.27934284623e-13,1.02672056255e-08,0.0385484781873,0.00570812485183,0,0,1,0,1,1,0,0,1,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK1.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-2.090315243386276,0.16567417241949045,0.7156483508488541,2.8636439764734707,2.8620683035402403,3.1513964500000142,-0.7775286948747628,-5.724421187616515,11.97864130558572,-5.72381406574046]",A**2*c0/(A*c1 + c2) + A*c3/(A*c1 + c2) + A*c4/(A*c1 + c2) + A*c5*exp(A*c6)/(A*c1 + c2) + c7/(A*c1 + c2) + c8*exp(A*c6)/(A*c1 + c2) + c9/(A*c1 + c2),1,1,1,1,1,1,1,1,1
CRK2,gpt-5-2,degen_mutator1,0,0,1,1,1,0,0,0,0,4.45447627892e-11,4.98624261758e-11,1.5958917981e-08,0.00545435974972,0.00039999793903,0,1,1,1,1,1,0,1,1,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK2.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[1.3239996154773415,-3.242372416468668e-06,2.7850733502522522,2.129570750459488,0.20314345833703237,-0.208280499564455,0.7206799856755128,7.678399998371861,3.22495803101969e-06]",A*c0 + A*c1/(c2*t + c3) + c4 + c5*log(c6*exp(A*c7) + 1) + c8/(c2*t + c3),1,1,1,1,1,1,1,1,1
CRK3,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,3.58360037146e-13,3.5063829426e-13,2.63907190224e-09,2.75543873342e-05,3.99254108743e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK3.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.5475237219218947,-0.03707904072726166,-234.2908662709531,1.0850495545784216,0.8797601176632736,217.00908119598014,0.06909009309568173,1.5951208306741553,-190.24201866571644]",A*c0*exp(c1*t) + A*c2/(A*c3 + c4) + c5*sin(A*c6 + c7) + c8/(A*c3 + c4),1,1,1,1,1,1,1,1,1
CRK4,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,2.8359667918e-14,2.13377497652e-14,1.79323739111e-10,5.04519457122e-06,1.16057468756e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK4.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-596570.0406341479,596569.948136351,3.8921122183275085,1.1409478617160033e-07,2.000000102577543,-0.11492903318636528]",A*c0 + A*c1*(c2 + t)**c3 + A**c4*c5,1,1,1,1,1,1,1,1,1
CRK5,gpt-5-2,degen_mutator1,1,1,1,1,1,1,1,1,1,2.26651591989e-14,2.33901791106e-14,3.15923975221e-12,8.49277979224e-08,1.00420222023e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK5.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4,"[-0.3254156378233784,0.5229500640258262,1.69153007625296e-10,1.8719247798110517,4.9997890772347064]",sqrt(A)*c0 + c1*Abs(A)**(1/3) + c2*sin(A*c3 + c4),1,1,1,1,1,1,1,1,1
CRK6,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,4.60641872392e-08,4.6553543282e-08,0.0035960345258,0.0011927239205,0.0158645558645,0,1,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK6.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.11181601535458803,799.1728150872241,19.38278088041891,0.9801294021721365,0.4806019195055121,-0.32743810696990644,-2.9545381552408525,-0.058931033085269285,-0.006557053128267363,2.0360254458035083]",A*c0 + c1/(c2 + t)**2 + c3 + c4*exp(A*c5) + c6*exp(c7*t) + c8*t + t/(A + c9)**2,1,1,1,0,0,1,0,0,1
CRK7,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,1.24359952242e-12,1.38342913052e-12,6.16446034742e-11,6.05638476562e-06,1.88339106117e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK7.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.0658307098452814,-0.7317701919722481,-0.08162133824926544,-4.520295121067828,0.4627953420117156,1.977319042172894,0.9551880976133986,-2.2676965426789266,-0.06083647896553479,3.1079676167392947]",A*c0 + A*c1*exp(c2*t) + c3*log(A*c4 + 1) + c5*log(A*c6 + 1) + c7*exp(A*c8) + c9,1,1,1,1,1,1,1,1,1
CRK8,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,7.2635360172e-13,5.57941104274e-13,1.91609903504,0.358414641452,0.0802082605327,0,0,0,0,0,1,0,0,0,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK8.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-31.230427730188424,44.65929971023383,-0.33180872821286367,321.84473039838207,0.14147939729857978,6.382803196571564e-10,1.4049724527582963,0.40650725332314963,6.0928098386801415e-05,-44.659449606181305]",A*c0 + c1*exp(A*c2) + c3*log(A*c4 + 1) + c5*t/(A*c6 + c7) + c8/(A*c6 + c7) + c9,0,0,0,0,0,1,0,0,0
CRK9,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,1.35188915524e-13,1.38108076426e-13,2.7685191998e-08,0.0271406166606,0.0359028580272,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK9.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-1.058624862167152,-0.4578216607316831,1.5244595871045985,-0.3455794002276125,-0.01955546500007275,7.44240495040335,10.909792168421689,-0.0286668988917722,0.645452231160118,2.9222996208967933]",sqrt(A)*c0 + c1 + c2*exp(A*c3) + c4*t/(c5*t + c6) + c7/(c5*t + c6) + c8*log(A*c9 + 1),1,1,1,1,1,1,1,1,1
CRK10,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,1.73560615424e-13,2.05502764124e-13,2.19118792009e-08,0.0257754539934,0.000410631200024,0,0,1,1,1,1,0,0,1,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK10.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-2.1475009326979704,5.344840949480567,0.42224076175397396,1.118744042061104,0.4312091349545458,0.00014223826278622438]",A*c0 + c1*log(A*c2 + 1) + c3*sin(A*c4 + c5),1,1,1,1,1,1,1,1,1
CRK11,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,3.34587203791e-13,4.9423020763e-13,4.99685235382e-09,0.0116544419393,0.0130726098169,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK11.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-0.8906945595138673,-0.2207330039782665,-0.1069409919077483,0.8181188477357537,0.05449818099264764,0.5024081844619315]",A**2*c0 + A*c1 + c2 + c3*(A + c4)**c5,1,1,1,1,1,1,1,1,1
CRK12,gpt-5-2,degen_mutator1,0,0,0,0,0,0,0,0,0,2.51963426182e-12,2.21738593274e-12,1.53473864876e-09,1.68772782233e-05,4.70521580816e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator1/gpt-5-2/CRK12.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.4552899138551788,-0.08458511766982008,-1.513855352764064,0.00030908116578088083,0.17285136373413598,70.81798012921342,19.037519504130092,-42.06855525052661,8.320242405420956,-0.00011272263445623836]",A*c0*exp(c1*t) + c2 + c3*exp(A*c4) + c5/(A + c6) + c7/(A*c8 + c6) + c9*t,1,1,1,1,1,1,1,1,1
