test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
BPG10,opus-4-6,degen_mutator3_selector2,1,1,1,1,1,1,1,1,1,1.78989783723e-15,2.0737517585e-15,4.00337367509e-14,8.86955774377e-08,1.017819062e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/BPG10.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3,"[0.10100809889163422,0.10100810060448563,4.041220047093654e-10,1.6530748491537852]",P**(1/3)*c0 + P*c1 + P*c2*cos(c3*t),1,1,1,1,1,1,1,1,1
BPG11,opus-4-6,degen_mutator3_selector2,1,1,1,1,1,1,1,1,1,7.74986499169e-14,8.28132534482e-14,7.68380086532e-09,0.000837326147255,1.20228766992e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/BPG11.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.010339437408888468,0.7124493691892094,-0.03459335766905288,-1.6305748956845226e-09,4.976575080789739,1.8629018708273068,0.7124493740214757,0.3333333159871674,0.7124493849260107]",P**2*c0 + P*c1*exp(c2*t) + P*c3*sin(c4 + c5*t) + P*c6 + P**c7*c8,1,1,1,1,1,1,1,1,1
BPG12,opus-4-6,degen_mutator3_selector2,1,1,1,1,1,1,1,1,1,6.8826203072e-13,6.76684699787e-13,1.50741060536e-12,0.00016647795096,0.000546500250944,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/BPG12.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4,"[-0.010666881484558107,0.8770002971474039,0.5671736061799768,6.637803422099392e-09,0.7013915181287694]",P**2*c0 + P*c1*sin(c2*t + c3) + P*c4,1,1,1,1,1,1,1,1,1
BPG13,opus-4-6,degen_mutator3_selector2,1,1,1,1,1,1,1,1,1,6.57595978398e-13,6.50778233497e-13,1.59643042662e-08,0.0159595716391,0.0229981421967,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/BPG13.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.003511751444039071,0.02803815732871896,5.635694074753967,-9.774744720041408e-05,0.055582151734057485,0.0015511677131163043,0.0056377419361700746,-7.730488906878099e-05,-7.725332086705298e-05]",P**3*c0/(c1*exp(P*c2) + 1) + P**3*c3*exp(P*c2)/(c1*exp(P*c2) + 1) + P**2*c4/(c1*exp(P*c2) + 1) + P**2*c5*exp(P*c2)/(c1*exp(P*c2) + 1) + P*c6*exp(P*c2)/(c1*exp(P*c2) + 1) + P*c7/(c1*exp(P*c2) + 1) + P*c8/(c1*exp(P*c2) + 1),1,1,1,1,1,1,1,1,1
BPG14,opus-4-6,degen_mutator3_selector2,0,0,0,1,1,0,0,0,0,4.05935491777e-14,3.60686557943e-14,1.5635946763e-08,0.000484866755544,2.70028843442e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/BPG14.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.0028069856590867692,7.878628012026628e-10,0.11421399338957737,0.11423885429676402,-0.08368361844280643,0.11426399457139484,-70062.5660997379,1.6305284361581365e-06,-0.08368364820619477,2.304674792326083e-08]",P**2*c0*exp(c1*t) + P*c2 + P*c3*exp(c4*t) + P*c5 + P*c6*log(c7*exp(P*c8) + 1) + c9,1,1,1,1,1,1,1,1,1
BPG15,opus-4-6,degen_mutator3_selector2,1,1,1,1,1,1,1,1,1,2.12549979431e-14,2.09072748221e-14,9.31134486737e-13,1.96435978156e-07,1.24082048455e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/BPG15.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[0.486691135310896,-0.08577402144610785,0.3333333387262789,0.48669112805186293,-2.5820532574526612e-08,1.6033858304028985,0.42466299518944756,2.6920001902784536]",P*c0*exp(c1*t) + P**c2*c3 + c4*exp(c5*sin(P*c6 + c7)),1,1,1,1,1,1,1,1,1
BPG16,opus-4-6,degen_mutator3_selector2,1,1,1,1,1,1,1,1,1,1.77280280515e-12,2.84409153402e-12,4.70829519443e-09,0.0397029144212,0.0160126402171,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/BPG16.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4,"[0.86778066736919,-0.010098441488522628,0.20442263376487507,9.237745316907206e-09,-0.06113156996367008]",P**(1/3)*c0 + P**3*c1 + P**2*c2 + P*c3*exp(c4*t),1,1,1,1,1,1,1,1,1
BPG17,opus-4-6,degen_mutator3_selector2,0,0,0,1,1,1,1,1,1,5.91366646611e-14,5.84339993961e-14,8.96036599839e-07,0.000820597322571,0.00037618528499,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/BPG17.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-3.459538540903647,1.765629901660453,1.0602005981076716,16.335170377322715,153.7321311839462,-0.0973468811951914,-153.48783001485242]",P**(3/2)*c0 + P*c1*log(P*c2 + 1) + P*c3 + c4*exp(P*c5) + c6,1,1,1,1,1,1,1,1,1
BPG18,opus-4-6,degen_mutator3_selector2,1,1,1,1,1,1,1,1,1,1.02069853692e-12,1.15409586109e-12,1.74226400578e-12,0.000291538361127,0.00137511516357,1,1,1,0,1,1,0,1,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/BPG18.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[0.890910043004327,-2.8032103070162608e-11,-0.4770530033547911,0.7760602431886627,3.1415926689823372,1.9999999075596135,-0.008723932556382314]",P*c0*exp(c1*t) + P*c2*sin(c3*t + c4) + P**c5*c6,1,1,1,1,1,1,1,1,1
BPG19,opus-4-6,degen_mutator3_selector2,1,1,1,1,1,1,1,1,1,8.91747787064e-14,9.57473160751e-14,1.15989185718e-08,0.00346278518267,0.0364931220274,0,1,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/BPG19.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.0049822343624419735,0.4205670819935956,0.42056708225107386,-2.5945382657764338,-2.0051975335419497e-10,2.371038047785861,1.5261548782187688,4.8146374098491]",P**2*c0 + P*c1 + P*c2*t**c3 + P*c4*exp(c5*sin(c6*t + c7)),1,1,1,0,1,1,0,1,1
BPG20,opus-4-6,degen_mutator3_selector2,0,0,0,0,0,0,0,0,0,5.73258254417e-13,6.30969799906e-13,3.44606060102e-09,0.0122228445133,0.032649678672,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/BPG20.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.0002464511689828594,0.017256017495913496,0.13870627660290788,-15.257229944351048,0.0003859067043185315,-4.999999999995696,0.00035485473260508845,0.595144718541753,-0.000665799042308013,0.0013277116506721772]",P**3*c0 + P**2*c1 + P*c2 + P*c3*c4**P + P**c5*c6*cos(c7*t) + c8/P**3 + c9/(P**3*t**(1/3)),1,1,1,1,1,1,1,1,1
BPG21,opus-4-6,degen_mutator3_selector2,0,0,0,0,0,0,0,0,0,2.34224671953e-06,2.66430334253e-06,0.112182159442,0.0577037403469,0.0997452658963,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/BPG21.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.7296530867826293,0.9664905694957053,17.828263555571187,-1.7522971187196519,210.52264804557723,-0.13820256357283509,-933.9735527426008,0.22266163627463528,0.20606567671925521,-0.1381745395508167]",P**5*c0 + P**3*c1 + P**2*c2 + P*c3 + c4*exp(c5*t) + c6*log(c7*exp(P*c8 + c9*t) + 1),0,0,1,0,0,1,0,0,1
BPG22,opus-4-6,degen_mutator3_selector2,1,1,1,1,1,1,1,1,1,1.86548865782e-15,1.84296096905e-15,2.7228286505e-14,1.5774991887e-07,1.1107485344e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/BPG22.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[0.058908057434522536,0.11781608054785235,-0.027228504466357918,0.058908057434760866,-0.11781609131478613,-0.027228492834754918,6.864278092480333e-10,1.4986419013694932]",P*c0 + P*c1*exp(c2*t) + P*c3 + P*c4*exp(P*c5) + P*c6*cos(c7*t),1,1,1,1,1,1,1,1,1
BPG23,opus-4-6,degen_mutator3_selector2,1,1,1,1,1,1,1,1,1,4.14541793964e-13,6.54949397932e-13,1.13426953249e-08,0.0729171037172,0.0381718117602,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/BPG23.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[-0.018155828824870168,1.196084315336042,-0.5980421355488404,-0.07682777739836497,-3.4885646563223367e-08,0.0007540171411268442]",P**2*c0 + P*c1 + P*c2*exp(P*c3) + c4*exp(P**2*c5),1,1,1,0,1,1,0,1,1
BPG_all,opus-4-6,degen_mutator3_selector2,15/24,16/24,18/24,20/24,20/24,19/24,19/24,19/24,19/24,2.79450676695e-13,2.07484507921e-13,4.60044185616e-09,0.00620670376517,0.00490817470217,9/24,13/24,23/24,9/24,15/24,23/24,8/24,12/24,23/24,,,,aggregate row; no single NMSE,combined aggregate row,,[],,22/24,22/24,23/24,20/24,22/24,23/24,20/24,22/24,23/24
CRK0,opus-4-6,degen_mutator3_selector2,0,0,0,0,0,0,0,0,0,2.7792792413e-12,1.98745349664e-12,1.03869615145e-08,0.0224446736474,0.000303294317578,0,0,1,1,1,1,0,0,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/CRK0.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.1010341711509343,0.5179071281531407,-0.1646241619545005,-0.18243996450830421,0.007301546614952569,5.434595176035406,-4.914090032583464e-07,0.7543951873620607,-2.9829010015950828,-0.14522974872525363]",A**2*c0 + A*c1 + c2 + c3*log(c4*exp(A*c5) + 1) + c6*log(c7*exp(A*c8 + c9*t) + 1),1,1,1,1,1,1,1,1,1
CRK1,opus-4-6,degen_mutator3_selector2,0,0,0,1,1,0,0,0,1,2.70033469466e-13,2.28169149066e-13,1.02680057265e-08,0.0386432401633,0.00569232017238,0,0,1,0,1,1,0,0,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/CRK1.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.23579164471531427,1.6451973338234416,-0.2895296307340808,3.1409074902683374,0.2862242114635762,0.7622725289969132,2.0849345842110742,0.673796475854037,-0.9859205076574589]",A**3*c0 + c1 + c2*exp(c3*sin(A*c4 + c5)) + c6*cos(c7*exp(A*c8)),1,1,1,1,1,1,1,1,1
CRK2,opus-4-6,degen_mutator3_selector2,0,0,1,1,1,0,0,0,0,4.46027243722e-11,4.98657922609e-11,1.59259807433e-08,0.00554835180577,0.000413943240907,0,1,1,1,1,1,0,1,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/CRK2.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[-0.547612282420122,0.4624347609901116,0.11393767279798957,0.0021566050507557267,6.177036351735942]",A**2*c0 + A*c1 + c2*log(c3*exp(A*c4) + 1),1,1,1,1,1,1,1,1,1
CRK3,opus-4-6,degen_mutator3_selector2,0,0,0,1,1,1,1,1,1,3.53884692635e-13,3.50651068287e-13,2.23326152632e-09,2.6306849875e-05,3.53989102037e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/CRK3.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.547523681078093,-0.03707904521073355,847.2412027976392,0.00030332707986786774,-847.6188839365109,0.34086269679327574,0.8546937082497306,0.7023758370656442]",A*c0*exp(c1*t) + A*c2/(A*c3 + 1)**2 + A*c4 + A*c5/(A + c6) + c7,1,1,1,1,1,1,1,1,1
CRK4,opus-4-6,degen_mutator3_selector2,0,0,0,0,0,0,0,0,0,1.50906391433e-09,1.07753274975e-09,6.45713127523e-06,0.00561565524247,0.000352786614555,0,1,1,1,1,1,0,1,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/CRK4.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.0012885848841038517,-0.07694259534142313,-0.0011558675109856508,0.0030425506752344085,0.04913249103180527,0.014423626043742227,-1.30052321927517,-0.04889812581165819,0.6357285488053832,-0.13700914054549318]",A**5*c0 + A**2*c1 + A**2*c2*t + A*c3*t + A*c4 + A*c5*exp(A**2*c6) + A*c7*exp(A*c8 + c9*t),1,1,1,1,1,1,1,1,1
CRK5,opus-4-6,degen_mutator3_selector2,1,1,1,1,1,1,1,1,1,2.2666552967e-14,2.34421923475e-14,3.32893486038e-12,8.54822538077e-08,1.11441601554e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/CRK5.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[3.894073446856298e-07,-4.99364333954474e-08,-0.11997134348709723,-1.761683810149134e-10,0.3298137953680252,0.49999997701847876,-0.32543203806825977,0.33333945639378804,0.52296393599965,2.188706979536866e-06]",A*c0 + A*c1*exp(c2*t) + A*c3*exp(A*c4) + A**c5*c6 + A**c7*c8 + c9,1,1,1,1,1,1,1,1,1
CRK6,opus-4-6,degen_mutator3_selector2,0,0,0,0,0,0,0,0,0,2.46343343233e-09,2.68223587048e-09,0.000147555967194,0.000304222670059,0.00325854797039,1,1,1,0,1,1,0,1,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/CRK6.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.7549906092847273,-0.06295850238669659,-0.1638921376067679,1.9760178782429678,-0.5190170541437394,-0.07053174243795546,-1.3620361291196634,2.707831186006246,0.7263883806257717,-0.10698379102376593]",A**0.5*c0*exp(c1*t) + A**2*c2/(A + c3) + A*c4*exp(c5*t) + c6 + c7/(c8*exp(c9*t) + 1),1,1,1,0,1,1,0,1,1
CRK7,opus-4-6,degen_mutator3_selector2,1,1,1,1,1,1,1,1,1,1.24378242679e-12,1.38291280929e-12,6.30193121123e-11,5.96907163798e-06,1.77471180994e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/CRK7.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.7317702480270553,-0.08162132038719006,-1.9810082206879687,6.7415524956307755e-09,-1.6339671221665183e-06,0.8403420875902533,0.9999989366515636,0.9999996965270717]",A*c0*exp(c1*t) + A**c2*c3*t + c4 + c5*cos(c6*log(A*c7 + 1)),1,1,1,1,1,1,1,1,1
CRK8,opus-4-6,degen_mutator3_selector2,1,1,1,1,1,1,1,1,1,4.25489218354e-13,3.26962085954e-13,0.678288444109,0.268484447686,0.138769102031,0,0,0,0,0,0,0,0,0,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/CRK8.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.6789625742329082,-0.6789379693642568,5.056533769411024e-10,-1.396836391226289e-07,-0.16402617232846953,1.000045950569529,1.000089267285046,3.1415935051858517]",A**2*c0 + A*c1 + A**c2*c3 + c4*sin(c5*log(A*c6 + 1) + c7),0,0,0,0,0,0,0,0,0
CRK9,opus-4-6,degen_mutator3_selector2,0,1,1,1,1,1,1,1,1,1.34210445445e-13,1.38150148703e-13,2.77392121376e-08,0.0269280775456,0.0351106557162,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/CRK9.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[4.999764587357596,1.2091483079875967e-05,3.695381630251891,-2.5635449269100885,-0.016989122984570684,-0.22922111561576602,2.339110156164888,2.3060957627073213]",A**c0*c1 + c2 + c3*exp(A**2*c4) + c5*log(c6*exp(A*c7) + 1),1,1,1,1,1,1,1,1,1
CRK10,opus-4-6,degen_mutator3_selector2,0,0,1,1,1,1,1,1,1,1.73596899188e-13,2.05485093146e-13,2.1913529795e-08,0.0257909632539,0.00041041506616,0,0,1,1,1,1,0,0,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/CRK10.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.02557336077337811,0.5576668589168895,-0.88539315539417,0.5401222592091567,0.0565797734957663,0.5530168328847763,0.6678719209609058]",A**2*c0 + A*c1 + A*c2*log(A*c3 + 1) + A*c4*sin(A*c5 + c6),1,1,1,1,1,1,1,1,1
CRK11,opus-4-6,degen_mutator3_selector2,0,0,0,0,0,0,0,0,0,3.35152002345e-13,4.91817633625e-13,4.9916105571e-09,0.0115973306514,0.0130462267761,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_mutator3_selector2/opus-4-6/CRK11.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[21.445932537053874,-8.126320811121005,-3.7991965025597128,45.24660458983377,8.446612087749095,-1.997921553688967,0.7594125200096943]",A*c0/(A + c1) + A*c2/(A**2*c3 + 1) + c4*exp(c5/(A + c6)),1,1,1,1,1,1,1,1,1
