test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
BPG10,opus-4-6,degen_selector1,1,1,1,1,1,1,1,1,1,1.79003082272e-15,2.06982291151e-15,4.00700053623e-14,8.78142773229e-08,1.01783492281e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/opus-4-6/BPG10.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[0.10100810065291624,0.14491232670594756,1.7183976910663863,-0.6666666747393384,4.0143002927824537e-10,1.670473794127889,0.7061817659128121]",P*c0 + P*c1*(P*c2)**c3 + P*c4*sin(c5*t + c6),1,1,1,1,1,1,1,1,1
BPG11,opus-4-6,degen_selector1,1,1,1,1,1,1,1,1,1,7.76715830508e-14,8.3382938044e-14,7.61643168136e-09,0.00083829294636,1.17803624565e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/opus-4-6/BPG11.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.010339437254333207,0.3562246560821893,0.7124493676641238,-0.034593357649420786,0.35622465608204945,1.077426885148255,1.8597417664698812,-0.6666659496167061,1.9538361054332385e-06]",P**2*c0 + P*c1 + P*c2*exp(c3*t) + P*c4 + P*c5*(P*c6)**c7 + c8,1,1,1,1,1,1,1,1,1
BPG12,opus-4-6,degen_selector1,0,1,1,1,1,1,1,1,1,6.78741203813e-13,6.63690976571e-13,1.52526029522e-12,0.000127987452039,0.000532314300083,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/opus-4-6/BPG12.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.010666881590062002,5.13589167571498e-06,4.712268796938814,-0.8770002994223669,0.5671736064214496,3.1415926510852517,0.7013915221704506,-3.5346427142482816e-06,1.3497852305551432,4.071246736303962]",P**2*c0*sin(c1*t + c2) + P*c3*sin(c4*t + c5) + P*c6 + c7*sin(P*c8 + c9),1,1,1,1,1,1,1,1,1
BPG13,opus-4-6,degen_selector1,0,0,0,0,0,0,0,0,0,6.99878010175e-12,6.30210155518e-12,2.4857529639e-07,0.0269947778736,0.172760489005,0,0,1,0,0,0,0,0,0,logs/llm-srbench/degen_selector1/opus-4-6/BPG13.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.003486262949594096,-4.048258323398174,4.103582865817892,0.20106513463865297,-4.119594644276541,0.009095465460963008,1.1204621222650413,3.51684333477428,5.12570592671616,-0.013707536887822558]",P**3*c0 + P**2*c1 + P**2*c2 + P*c3 + P**c4*c5*sin(c6*t + c7) + t/(P + c8)**5 + c9/P**4,0,1,1,0,1,1,0,1,1
BPG14,opus-4-6,degen_selector1,1,1,1,1,1,1,1,1,1,4.5114750469e-09,4.07525660496e-09,0.00147601946298,0.180524249913,0.00487365791029,0,0,0,0,1,1,0,0,0,logs/llm-srbench/degen_selector1/opus-4-6/BPG14.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.002807,0.11424,-0.083684,-2.3399e-10,-976440000.0,1.0,-0.11424,-0.083684,2.6885e-08]",P**2*c0 + P*c1*exp(c2*t) + P*c3*(c4 + t)**c5 + P*c6*exp(P*c7) + c8*exp(c2*t),0,1,1,0,1,1,0,1,1
BPG15,opus-4-6,degen_selector1,1,1,1,1,1,1,1,1,1,2.12851437849e-14,2.09223796975e-14,9.46337405676e-13,1.98914645243e-07,1.19779251504e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/opus-4-6/BPG15.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[6.323399436862189e-15,-1.0618515364777504e-07,1.0615744801891276e-07,0.4866911247278994,-0.08577402825581924,2.142271759549448e-08,0.3333333323513411,0.48669110538642546]",P**3*c0 + P**2*c1 + P**2*c2 + P*c3*exp(c4*t) + P*c5 + P**c6*c7,1,1,1,1,1,1,1,1,1
BPG16,opus-4-6,degen_selector1,1,1,1,1,1,1,1,1,1,1.77279054818e-12,2.84414449692e-12,4.70819594737e-09,0.0397051693349,0.0160163215892,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_selector1/opus-4-6/BPG16.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[0.8677809240685399,-0.01009844141464592,0.10430456612493451,0.10011806561527832,1.952531491789575e-07,-0.06312092365007657,-4.934645797197056e-07]",P**(1/3)*c0 + P**3*c1 + P**2*c2 + P**2*c3 + c4*exp(c5*t) + c6,1,1,1,1,1,1,1,1,1
BPG17,opus-4-6,degen_selector1,0,1,1,1,1,1,1,1,1,5.89178816251e-14,5.89122745109e-14,8.96416140678e-07,0.000829777483307,0.000369737368628,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/opus-4-6/BPG17.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.017780163704570178,0.10840767155934314,0.10841598636176611,-0.6185922438117472,5.885273524660238e-12,2.5289505208391545,1.2963226775490975,-0.6534361747936706,0.7896752148778218,-0.08337649206036891]",P**3*c0 + P**2*c1 + P**2*c2 + P*c3 + c4*t/(P*c5 + c6) + c7/(P*c5 + c6) + c8*exp(P**2*c9),1,1,1,1,1,1,1,1,1
BPG18,opus-4-6,degen_selector1,0,1,1,1,1,1,1,1,1,1.04144188108e-12,1.14482392712e-12,1.76119712145e-12,0.000312535572799,0.00126856119707,1,1,1,0,1,1,0,1,1,logs/llm-srbench/degen_selector1/opus-4-6/BPG18.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.4770528482459967,0.7760602430690583,3.141592959780181,6468099.512055132,-6468099.512062962,3.969680232803701e-05,9149905.216345679,2.8159174710537012e-05]",P*c0*sin(c1*t + c2) + c3 + c4*exp(P*c5) + c6*log(P*c7 + 1),1,1,1,1,1,1,1,1,1
BPG19,opus-4-6,degen_selector1,1,1,1,1,1,1,1,1,1,8.92980456748e-14,9.58547794847e-14,1.15485082816e-08,0.00380933905183,0.0352300873819,0,1,1,0,0,1,0,0,1,logs/llm-srbench/degen_selector1/opus-4-6/BPG19.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.004982234362303956,-0.3915414592207018,8.351493577765738e-10,4.029455139565337,1.7327131859103666,0.4205670838682409,2.814023582737526e-09,-2.5945382685552807,-0.18789145939310734]",P**2*c0 + P*c1 + P*c2*sin(c3 + c4*t) + P*c5*(c6 + t)**c7 + P*c8 + P,1,1,1,0,1,1,0,1,1
BPG20,opus-4-6,degen_selector1,0,0,0,0,0,0,0,0,0,5.72957684535e-13,6.30634926467e-13,3.44766164279e-09,0.012233505599,0.0327676090843,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_selector1/opus-4-6/BPG20.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.4407642282243343,-0.30205795300487903,-0.02856408420600526,47.85970507848299,-1.1294055732587228e-07,-0.07316612448755995,1.5845972889182245,-2.3437603954932564,-0.3532741894880028,1.2903466465565636]",P*c0 + P*c1*(P*c2 + 1)**2 + P/(c3 + t)**5 + c4 + c5*exp(P**c6*c7 + c8*t**c9),1,1,1,1,1,1,1,1,1
BPG21,opus-4-6,degen_selector1,1,1,1,1,1,1,1,1,1,2.6353807347e-15,2.647677123e-15,2.28213383251e-14,1.50533661479e-06,1.01356189092e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/opus-4-6/BPG21.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.00039472652134885024,0.016386570892219395,0.016385730094883248,-0.14042016830327342,-3.415743942626714e-05,0.11128087472909107,0.14045019549251264,1.5520936230118778e-05,-4.532188934290113]",P**3*c0 + P**2*c1 + P**2*c2 + P*c3 + P*c4/(c5 + t)**5 + P*c6*(c7 + t)**c8,1,1,1,1,1,1,1,1,1
BPG22,opus-4-6,degen_selector1,1,1,1,1,1,1,1,1,1,1.86481631734e-15,1.84470742166e-15,2.94329977443e-14,1.46288062233e-07,1.09131089481e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/opus-4-6/BPG22.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[0.11781612190123114,-0.027228528265422935,-0.11781609469831068,-0.027228493451245273,0.11781614055341114,-6.983823317924723e-10,1.4455744582829029,1.1143347137447461,-8.692156940218073e-08]",P*c0*exp(c1*t) + P*c2*exp(P*c3) + P*c4 + P*c5*sin(c6*t + c7) + c8,1,1,1,1,1,1,1,1,1
BPG23,opus-4-6,degen_selector1,0,1,1,1,1,1,1,1,1,4.14225376619e-13,6.54624540132e-13,1.13457805721e-08,0.0732971506678,0.0362529101157,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_selector1/opus-4-6/BPG23.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.015001681216789367,0.003154257385915759,4.7039186205358465,2.0991612435936508e-05,-0.19609194410733735,4.703430923651263,-0.5980419930548946,-0.07682777790252027,-1.244468260556065e-15,4.999984090153267]",P**2*c0 + P**2*c1*sin(c2 + c3*t) + P*c4*sin(c3*t + c5) + P*c6*exp(P*c7) + P + c8*t**c9,1,1,1,1,1,1,1,1,1
BPG_all,opus-4-6,degen_selector1,11/24,18/24,19/24,20/24,20/24,20/24,20/24,20/24,20/24,3.95513627618e-13,3.68489703996e-13,4.60126777854e-09,0.00896356685694,0.00502700323448,9/24,12/24,21/24,8/24,15/24,22/24,8/24,11/24,20/24,,,,aggregate row; no single NMSE,combined aggregate row,,[],,20/24,23/24,23/24,19/24,23/24,23/24,19/24,23/24,23/24
CRK0,opus-4-6,degen_selector1,0,0,0,0,0,0,0,0,0,2.78013745631e-12,1.98620733825e-12,1.02057368072e-08,0.0224438611862,0.000291766379612,0,0,1,1,1,1,0,0,1,logs/llm-srbench/degen_selector1/opus-4-6/CRK0.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.1004077404847031,0.5178911114166331,1.2428553037711329e-09,0.07934639648695414,4.824765709233654,-0.16470641008782883,-0.18296389568271057,0.007338933418984506,5.429600938866342]",A**2*c0 + A*c1 + c2*sin(c3*t + c4) + c5 + c6*log(c7*exp(A*c8) + 1),1,1,1,1,1,1,1,1,1
CRK1,opus-4-6,degen_selector1,0,0,1,1,1,0,0,0,0,2.70263428118e-13,2.27985572287e-13,1.0267653601e-08,0.0385879525,0.00570152860416,0,0,1,0,1,1,0,0,1,logs/llm-srbench/degen_selector1/opus-4-6/CRK1.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[155.986132403424,6.2503434650506815,-17.385945590632442,9.359332975618253,0.1708957399378534,0.5559822490844096,0.4119538136650998]",A**2*c0/(A + c1)**2 + A*c2 + A*c3/(A*c4 + c5) + c6/(A*c4 + c5),1,1,1,1,1,1,1,1,1
CRK2,opus-4-6,degen_selector1,0,0,0,1,1,0,0,0,0,4.46048700039e-11,4.98727318494e-11,1.59226386853e-08,0.00555084359033,0.000413608815043,0,1,1,1,1,1,0,1,1,logs/llm-srbench/degen_selector1/opus-4-6/CRK2.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[-0.6659954778217692,0.5004009023533276,0.22895043881324836,0.008363247434909358,4.808832822571858]",A**2*c0 + A*c1 + c2*log(c3*exp(A*c4) + 1),1,1,1,1,1,1,1,1,1
CRK3,opus-4-6,degen_selector1,0,0,0,0,0,0,0,0,0,3.51520150086e-13,3.50494851071e-13,2.25299638502e-09,2.93578601693e-05,3.57073404648e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/opus-4-6/CRK3.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-33.63758130617922,-0.5475236715510426,-0.037079046389673714,-0.08440409434404153,-2.822147337368267,-1000.9048784667497,-0.03336907905039465,1001.6940403693696]",A*c0 + A*c1*exp(c2*t) + c3*exp(A*c4) + c5*exp(A*c6) + c7,1,1,1,1,1,1,1,1,1
CRK4,opus-4-6,degen_selector1,1,1,1,1,1,1,1,1,1,2.81927296424e-14,2.13517678677e-14,1.78360506887e-10,4.62050655899e-06,1.09848546788e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/opus-4-6/CRK4.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3,"[-0.057386010132279786,-0.057543035664900724,0.06806555105002511,0.2569297853676331]",A**2*c0 + A**2*c1 + A*c2*log(c3*t + 1),1,1,1,1,1,1,1,1,1
CRK5,opus-4-6,degen_selector1,1,1,1,1,1,1,1,1,1,2.26491988324e-14,2.34196228181e-14,3.14514253056e-12,8.44538447063e-08,9.75386088767e-08,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/opus-4-6/CRK5.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[0.5229500643546104,1.8472990530561084,0.966045163542885,-0.3254156378670906,-0.601140004863228,-1.0013619046735562,-7.934529346875208e-10,1.873493299256641]",A**(4/3)*c0/(A + c1) + A**(1/3)*c2/(A + c1) + A**(3/2)*c3/(A + c1) + sqrt(A)*c4/(A + c1) + A**c5*c6*cos(c7*t),1,1,1,1,1,1,1,1,1
CRK6,opus-4-6,degen_selector1,0,0,0,0,0,0,0,0,0,9.50058480864e-12,9.70851380331e-12,1.05717234842e-07,1.59904236967e-05,7.62302114296e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/opus-4-6/CRK6.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.3471065765108672,-0.44614977399732175,-0.0865944480395023,0.6521360494262749,1.4081147774884435,50.44672399299006,-0.05104957838957753,-50.38414784917983,31.170174404344863,0.07383921605296939]",A*c0 + A*c1*exp(c2*t) + A**c3*c4 + c5*exp(A*c6) + c7 + c8*log(A*c9 + 1),1,1,1,1,1,1,1,1,1
CRK7,opus-4-6,degen_selector1,1,1,1,1,1,1,1,1,1,2.24488461978e-08,2.54984605295e-08,9.52938987184e-06,0.001990251634,0.000509923330016,0,1,1,1,1,1,0,1,1,logs/llm-srbench/degen_selector1/opus-4-6/CRK7.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.7310983734947254,-0.08169122261661659,-0.001662432745720414,6.507382483404909,2.6133867731171505,-0.03463342216641867,-0.8844272034962641,1.0267113684456255,0.7580175801005519,4.99999413565319]",A*c0*exp(c1*t) + A*c2 + A/(A*c3 + c4) + c5 + c6*sin(c7*log(A*c8 + 1) + c9),1,1,1,1,1,1,1,1,1
CRK8,opus-4-6,degen_selector1,0,0,0,1,1,1,1,1,1,6.05610013955e-13,4.74423117778e-13,0.237662541716,0.312242683848,0.0483065000396,0,0,0,0,0,1,0,0,0,logs/llm-srbench/degen_selector1/opus-4-6/CRK8.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.005555101434369766,-0.7194769429477146,-0.5555227643693011,-6.31780525309456e-08,0.15216557388790716,4.93763797009379,0.018005449512974513,-0.09287390243308447,0.21393784429824303,-2.4824731184080306]",A**3*c0 + A**2*c1 + A*c2 + c3*sin(c4*t + c5) + c6 + c7*log(c8*exp(A*c9) + 1),0,0,0,0,0,1,0,0,0
CRK9,opus-4-6,degen_selector1,0,0,0,0,0,0,0,0,0,1.35050356913e-13,1.38898012623e-13,2.77754520572e-08,0.0264864342125,0.0346693538322,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_selector1/opus-4-6/CRK9.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[0.1241063184613215,1.171871998170908,-0.06780440793041329,0.9507489596652594,2.3834433460843707,-0.935894698642429,-0.32472102347480086,0.2521654074022639,4.999999999999981]",A*c0/(A + c1)**2 + c2*log(c3*exp(A*c4) + 1) + c5*exp(A*c6)*sin(A*c7 + c8),1,1,1,1,1,1,1,1,1
CRK10,opus-4-6,degen_selector1,0,0,0,1,1,1,1,1,1,1.73657627283e-13,2.05511682451e-13,2.1914313263e-08,0.0258193239566,0.000410056556895,0,0,1,1,1,1,0,0,1,logs/llm-srbench/degen_selector1/opus-4-6/CRK10.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.018184777161692506,1.0853561780691796,-0.301514008407225,0.050048144851655596,0.3425814135557576,0.3425814135557576,0.4944651875181402,-0.01618142279904274,1.2564468982772137,0.861923890795566]",A**4*c0/(A + c1) + A**3*c2/(A + c1) + A**2*c3/(A + c1) + A*c4/(A + c1) + A*c5/(A + c1) + A**c6*c7*sin(A*c8 + c9),1,1,1,1,1,1,1,1,1
CRK11,opus-4-6,degen_selector1,0,0,0,0,0,0,0,0,0,3.39821512214e-13,4.90290519792e-13,4.98290380271e-09,0.0115545617518,0.0130262828831,0,0,1,0,0,1,0,0,1,logs/llm-srbench/degen_selector1/opus-4-6/CRK11.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-86.96150534718538,0.9242208039190999,333.4227415454508,-76.19519992087037,1.9350956197153304,-765.4556362415096,0.3097802225104941]",A*c0/(A + c1) + A*c2 + A*c3*log(A*c4 + 1) + c5*log(A*c6 + 1),1,1,1,1,1,1,1,1,1
CRK12,opus-4-6,degen_selector1,1,1,1,1,1,1,1,1,1,9.99132092175e-09,1.00226890824e-08,1.190660747e-06,0.000332989874201,4.98608671221e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/degen_selector1/opus-4-6/CRK12.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.45369,-0.084625,8.492e-10,1.4549,4.2064,1.0367e-07,0.75351,1.0,1.0,6.2832]",A*c0*exp(c1*t) + c2*sin(A*c3 + c4) + c5 + c6*sin(c7*log(A*c8 + 1) + c9),1,1,1,1,1,1,1,1,1
