test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
BPG12,opus-4-6,full,1,1,1,1,1,1,1,1,1,6.88262030728e-13,6.76684699925e-13,1.50741060562e-12,0.000166477951517,0.00054650025318,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/BPG12.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4,"[-0.0106668814845581,0.7013915181287691,0.8770002971474034,0.5671736061799768,-1.570796320157093]",P**2*c0 + P*c1 + P*c2*cos(c3*t + c4),1,1,1,1,1,1,1,1,1
BPG13,opus-4-6,full,1,1,1,1,1,1,1,1,1,6.57594973605e-13,6.50725616169e-13,1.59627237231e-08,0.0159358955962,0.0229257167398,0,0,1,0,0,1,0,0,1,logs/llm-srbench/full/opus-4-6/BPG13.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.003486229350690062,0.05532345394246759,0.10053452169593755,2.818293908859069,-1.78733427523634,0.10053939184453298,2.0710615754582797e-09,1.7926051638380345,-1.4564588729802783e-08]",P**3*c0 + P**2*c1 + P*c2*tanh(P*c3 + c4) + P*c5 + c6*log(c7*t + 1) + c8,1,1,1,1,1,1,1,1,1
BPG14,opus-4-6,full,1,1,1,1,1,1,1,1,1,4.05577980669e-14,3.6078546419e-14,1.53922279288e-08,0.000477495144296,2.53167018031e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/BPG14.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-0.002806986625089124,0.22847805140351365,0.11423833561032679,-0.08368343715114292,-0.11423914102571625,-0.08368346719497723,5.953130896083611e-07,-0.0010768525982561977,0.10842317571306907]",P**2*c0 + P*c1 + P*c2*exp(c3*t) + P*c4*exp(P*c5) + c6*exp(P**2*c7 + c8*t),1,1,1,1,1,1,1,1,1
BPG15,opus-4-6,full,1,1,1,1,1,1,1,1,1,2.1268235401e-14,2.08854539537e-14,9.24413502289e-13,1.96644068054e-07,1.22797492261e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/BPG15.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[0.48669113645411666,0.4866911329418445,-0.08577402123874688,4.93146554988079e-08,0.4261932709978491,4.9999999767142]",P**(1/3)*c0 + P*c1*exp(c2*t) + c3*sin(P*c4 + c5),1,1,1,1,1,1,1,1,1
BPG16,opus-4-6,full,1,1,1,1,1,1,1,1,1,1.77279537829e-12,2.84406750834e-12,4.70829614533e-09,0.0397087871614,0.016014110848,0,0,1,0,0,1,0,0,1,logs/llm-srbench/full/opus-4-6/BPG16.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[0.8677806779400934,-0.010098441541524452,0.20442263480132802,4.988488354753832,5.2153364711293655e-14,-0.06311052332457383]",P**(1/3)*c0 + P**3*c1 + P**2*c2 + P**c3*c4*exp(c5*t),1,1,1,1,1,1,1,1,1
BPG17,opus-4-6,full,0,1,1,1,1,1,1,1,1,5.84059233198e-14,5.88009489401e-14,8.96780023345e-07,0.000835074598527,0.000368064902681,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/BPG17.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[0.3283376803046236,-1.1615620490178054,-0.7692002176922016,-0.9917169141536903,0.4998564797446971,1.4156254710744296,4.511123609325297]",P*c0 + c1*exp(P**(1/5)*c2) + c3*sin(P**c4*c5 + c6),1,1,1,1,1,1,1,1,1
BPG18,opus-4-6,full,1,1,1,1,1,1,1,1,1,1.02086039399e-12,1.15157910285e-12,1.74198874198e-12,0.000293571894808,0.00136483113289,1,1,1,0,1,1,0,1,1,logs/llm-srbench/full/opus-4-6/BPG18.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[-0.00872392816905236,-0.47705300902074776,0.7760602432413978,3.141592657585456,0.4454549906694035,0.4454549875854765]",P**2*c0 + P*c1*sin(c2*t + c3) + P*c4 + P*c5,1,1,1,1,1,1,1,1,1
BPG19,opus-4-6,full,1,1,1,1,1,1,1,1,1,8.92654262538e-14,9.59648717624e-14,1.15418378106e-08,0.0037513044126,0.0337196151155,0,1,1,0,0,1,0,0,1,logs/llm-srbench/full/opus-4-6/BPG19.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[-0.00498223436265095,0.42056708142788835,0.42056708619548855,-2.5945382898998144,-8.839189733903064e-10,1.7875451490811058,4.999999998161246]",P**2*c0 + P*c1 + P*c2*t**c3 + P*c4*sin(c5*t + c6),1,1,1,0,1,1,0,1,1
BPG20,opus-4-6,full,0,0,0,0,0,0,0,0,0,5.72851547218e-13,6.30530032354e-13,3.44631060211e-09,0.0122319315797,0.0326639763594,0,0,1,0,0,1,0,0,1,logs/llm-srbench/full/opus-4-6/BPG20.txt,,0,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[4.855808268613669,0.1246533661590209,16.170292069803615,0.000318936638986668,0.13870626121211627,0.12440691498548391,14.01750370727132,2.4364996810103667,-3.494387680388029,-0.31146139041789256]",(-P*(P + c0)*(P**2*c1 + P + c2*c3**P - (P + c4)*(P*c5 + 1)) + c6*exp(c7*(P*c8 + c9*t)))/(P + c0),1,1,1,1,1,1,1,1,1
BPG21,opus-4-6,full,0,1,1,1,1,1,1,1,1,2.67967993254e-15,2.63430134685e-15,1.78746935909e-11,1.44086476464e-06,1.42025010795e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/BPG21.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8,"[-1.8990340825730674,-0.1404201825599172,4725.182167701837,0.0004088321665077423,0.1404213156897942,1.8291113747540096e-06,-4.532131628988275,1.786864526884144,59.617009778583494]",P**2*c0 + P*c1 + P*c2*log(P*c3 + 1) + P*c4*(c5 + t)**c6 + c7/(c8 + t)**5,1,1,1,1,1,1,1,1,1
BPG22,opus-4-6,full,1,1,1,1,1,1,1,1,1,1.86549002781e-15,1.84326528613e-15,2.72603542001e-14,1.58132560998e-07,1.11049762547e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/BPG22.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.11781609130296179,-0.027228492842740502,0.11781608046695677,-0.027228504538836008,0.11781611499749471,0.000435382386619525,1.5780310118519545e-06,1.4984944352182983]",P*c0*exp(P*c1) + P*c2*exp(c3*t) + P*c4 + c5*log(P*c6 + 1)*cos(c7*t),1,1,1,1,1,1,1,1,1
BPG23,opus-4-6,full,1,1,1,1,1,1,1,1,1,4.13839853735e-13,6.53959103725e-13,1.13239788567e-08,0.0777735029079,0.0369853848367,0,0,1,0,0,1,0,0,1,logs/llm-srbench/full/opus-4-6/BPG23.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.01815582968636834,1.1960843609536749,-0.5980421697877243,-0.0768277676890957,-1.3927490831237788e-07,2.999761914357573,0.3959936978321314,-0.3990464933556283]",P**2*c0 + P*c1 + P*c2*exp(P*c3) + c4*sin(P**c5*c6 + c7),1,1,1,0,1,1,0,1,1
BPG_all,opus-4-6,full,16/24,20/24,21/24,22/24,22/24,21/24,21/24,21/24,21/24,2.79380537689e-13,2.06488598457e-13,3.97152458148e-09,0.00487784628967,0.00300511673052,9/24,15/24,23/24,10/24,16/24,23/24,8/24,14/24,23/24,,,,aggregate row; no single NMSE,combined aggregate row,,[],,23/24,23/24,23/24,21/24,23/24,23/24,21/24,23/24,23/24
CRK0,opus-4-6,full,0,0,0,0,1,1,1,1,1,2.78212791185e-12,1.98232519448e-12,1.02052147648e-08,0.0219083619024,0.000305150428533,0,0,1,1,1,1,0,0,1,logs/llm-srbench/full/opus-4-6/CRK0.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[0.44396396264522925,-0.9202627661658003,0.012313395682291022,-3.9407625803771626,-1.7239226353110437e-09,0.7765547187748846,1.5131143858948308,0.065386694753658,0.3201123692829256,3.696451583541442]",A**4*c0 + A**3*c1*exp(A**4*c2) + A**c3*c4*sin(c5*t + c6) + c7 + c8*log(A**4*c9 + 1)/sqrt(A),1,1,1,1,1,1,1,1,1
CRK1,opus-4-6,full,0,1,1,1,1,0,0,0,0,2.69749773673e-13,2.28740450987e-13,1.02700625652e-08,0.0387471366718,0.00567491365074,0,0,1,0,1,1,0,0,1,logs/llm-srbench/full/opus-4-6/CRK1.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.7359458826577835,-1.9277348520068962,-0.022005324189242517,-0.0029813651991265787,1.9001395151464913,0.01693950520724386,0.739735640151454]",(A**3*c0 + A**2*c1 + A*c2 + c3*(A + 1)*sin(A*c4 + c5) + c6)/(A + 1),1,1,1,1,1,1,1,1,1
CRK2,opus-4-6,full,0,0,1,1,1,0,0,0,0,4.46029491906e-11,4.98682813071e-11,1.59245516925e-08,0.00554909247719,0.000413822220538,0,1,1,1,1,1,0,1,1,logs/llm-srbench/full/opus-4-6/CRK2.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[-0.5813240421940997,0.4761671612881925,0.14244992811561547,0.003483039985811641,5.693140868622547]",A*(A*c0 + c1) + c2*log(c3*exp(A*c4) + 1),1,1,1,1,1,1,1,1,1
CRK3,opus-4-6,full,0,1,1,1,1,0,0,0,0,3.48903373272e-13,3.54823208739e-13,2.0666430562e-09,3.19406183812e-05,3.41781619358e-05,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/CRK3.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.6020111808072569,-0.5475236141247987,-0.03707905275725652,-0.5173265574010858,0.5364246673790466,0.36690878051732384,3.958300521493728,0.804130133695486]",sqrt(A)*c0 + A*c1*exp(c2*t) + A*c3*(A + c4) + c5*log(A*c6 + 1) + c7,1,1,1,1,1,1,1,1,1
CRK4,opus-4-6,full,0,1,1,1,1,1,1,1,1,2.84180550048e-14,2.11931149381e-14,1.78184598299e-10,5.4352266507e-06,1.19452830592e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/CRK4.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4,"[-0.1149290475221271,716650.0250472572,3.892112669076122,9.497735942804787e-08,-716650.1175450551]",A**2*c0 + A*c1*(c2 + t)**c3 + A*c4,1,1,1,1,1,1,1,1,1
CRK5,opus-4-6,full,1,1,1,1,1,1,1,1,1,2.26607484044e-14,2.33995597913e-14,3.14803918947e-12,8.46934246497e-08,9.88737701123e-08,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/CRK5.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.32541557191140535,0.33333329326114436,0.522950031100234,-0.35248052207558767,3.521681940893454e-10,1.9278630735569173,4.997955639497027,-3.341703148605155e-08]",sqrt(A)*c0 + A**c1*c2 + A**c3*c4*sin(A*c5 + c6) + c7,1,1,1,1,1,1,1,1,1
CRK6,opus-4-6,full,0,0,0,0,1,1,1,1,1,2.34294395119e-13,2.80040447798e-13,1.75851141737e-10,2.38973489332e-06,3.93036803199e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/CRK6.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[1.0000006340727758,-0.44658686787210045,-0.08660203778725513,64.76079259883761,16.63752274709044,-3.0120160941120646e-05,-0.14384992463688254,-0.9910682844434118,0.9999914142756482,3.141609909228027]",A**c0*c1*exp(c2*t) + A**c0/(c3 + c4*t)**3 + c5*exp(A**c0*c6) + c7*sin(c8*sqrt(A**c0) + c9),1,1,1,1,1,1,1,1,1
CRK7,opus-4-6,full,1,1,1,1,1,1,1,1,1,1.24377380521e-12,1.38290802701e-12,6.33590748944e-11,5.904721363e-06,1.79951078329e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/CRK7.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.7317698640250047,-0.08162135461838313,-1.243122079067336e-06,-4.1893066270989887e-07,-0.036699662056825164,0.8403421923062699,0.9999970548952584,1.000003932234624]",A*c0*exp(c1*t) + c2 + c3*exp(c4*t) + c5*cos(c6*log(A*c7 + 1)),1,1,1,1,1,1,1,1,1
CRK8,opus-4-6,full,0,0,1,1,1,0,0,1,1,6.7187164979e-13,5.12749319888e-13,0.0942816955354,0.343710018474,0.0267675105667,0,0,0,0,0,1,0,0,0,logs/llm-srbench/full/opus-4-6/CRK8.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-0.6749367939487372,-0.7726951138050034,0.1607634793686559,0.7503298794816425,1.6036484667298003,-6.464594143628366e-08,0.07462903027978793,1.7583183475781803]",A**2*c0 + A*c1 + c2*log(A**2*c3 + A*c4 + 1) + c5*sin(c6*t + c7),0,0,0,0,0,1,0,0,0
CRK9,opus-4-6,full,0,1,1,1,1,1,1,1,1,1.34208482368e-13,1.38160659148e-13,2.77368843107e-08,0.0269681734166,0.0351507070673,0,0,1,0,0,1,0,0,1,logs/llm-srbench/full/opus-4-6/CRK9.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6,"[-0.23390300559870655,-1.606138019320259,0.025238323110513328,-0.999402589531862,0.992942130072352,0.93751345726773,4.8277571447510095]",A**(1/5)*c0 + c1*log(A*c2 + 1) + c3*sin(c4*log(A*c5 + 1) + c6),1,1,1,1,1,1,1,1,1
CRK10,opus-4-6,full,0,1,1,1,1,1,1,1,1,1.72687307559e-13,2.06168388139e-13,2.18969805633e-08,0.0256187872574,0.000412799651382,0,0,1,1,1,1,0,0,1,logs/llm-srbench/full/opus-4-6/CRK10.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5;c6;c7,"[-2.1274357170508105,0.030771374011419692,-0.03139032848175724,-2.053284956584415,-7.295189632163096,0.3723695654189086,0.13697522585550814,4.505498570579006]",A*c0 + c1 + c2*exp(A*c3) + c4*log(A*c5 + 1)*sin(A*c6 + c7),1,1,1,1,1,1,1,1,1
CRK11,opus-4-6,full,0,0,0,1,1,0,0,0,0,3.35400119227e-13,4.94125341088e-13,4.99882584389e-09,0.0116849611098,0.0130866765801,0,0,1,0,0,1,0,0,1,logs/llm-srbench/full/opus-4-6/CRK11.txt,,1,high_precision_refit_from_existing_params,SA=0: min train_nmse among all candidates,c0;c1;c2;c3;c4;c5,"[-0.895737194119443,-0.06161537849158828,0.01270477179018643,0.9584842893009657,4.501373367923445,0.1356808976099167]",A**2*c0 + A*c1 + A*c2/(A**2 + c3) + c4*log(A*c5 + 1)/sqrt(A),1,1,1,1,1,1,1,1,1
CRK12,opus-4-6,full,1,1,1,1,1,1,1,1,1,1.28049931252e-13,1.0311527051e-13,3.21928362632e-12,2.6622398625e-07,1.66520000307e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/CRK12.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6;c7;c8;c9,"[-0.4536915511438556,-0.08462481190946149,4.349209010288856e-06,0.10788090380288042,1.830613123588492,4.264887023423639,-0.7535057374784948,1.0000025144110645,1.0000013508607517,3.141587917323986]",A*c0*exp(c1*t) + c2*cos(c3*log(A*c4 + c5*t + 1)) + c6*sin(c7*log(A*c8 + 1) + c9),1,1,1,1,1,1,1,1,1
CRK13,opus-4-6,full,1,1,1,1,1,1,1,1,1,1.05365988874e-06,1.07644563561e-06,0.000792872486332,0.00115018242904,0.00132152924648,0,1,1,0,1,1,0,1,1,logs/llm-srbench/full/opus-4-6/CRK13.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5;c6,"[1.5,-3.297e-07,0.39583,0.52659,6.2832,-89977.0,2.5823e-06]",A**c0*c1 + c2*sin(A*c3 + c4) + c5*log(A*c6 + 1),0,1,1,0,1,1,0,1,1
CRK14,opus-4-6,full,1,1,1,1,1,1,1,1,1,1.87468703912e-14,1.99805394859e-14,5.07300549042e-11,9.00012385259e-06,5.13070100532e-06,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/CRK14.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4;c5,"[-0.12862415336221542,-0.12862419951817602,-0.05938438927532765,-0.3894243666729137,0.5829316469082806,3.1415925660787267]",sqrt(A)*c0 + A*c1*exp(c2*t) + c3*sin(A*c4 + c5),1,1,1,1,1,1,1,1,1
CRK15,opus-4-6,full,1,1,1,1,1,1,1,1,1,4.50103202625e-14,3.88658502688e-14,2.6340401003e-11,5.45022214555e-07,7.33286428485e-07,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/CRK15.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3,"[-0.1207203427624126,-0.1207203424806252,-0.06862304839374855,0.8537417043285422]",sqrt(A)*c0 + A*c1*exp(c2*t) + c3*sin(log(A + 1)),1,1,1,1,1,1,1,1,1
CRK16,opus-4-6,full,1,1,1,1,1,1,1,1,1,1.11031599714e-14,1.18371753094e-14,2.85042884137e-07,0.000142284327354,0.000210064827382,1,1,1,1,1,1,1,1,1,logs/llm-srbench/full/opus-4-6/CRK16.txt,,1,high_precision_refit_from_existing_params,SA=1: min train_nmse among matching logs,c0;c1;c2;c3;c4,"[0.970929449723349,-0.24581249013999326,1.3435630020294777e-09,1.0336940814041566,4.999999999763483]",A**(1/3)*c0 + A*c1 + c2*sin(c3*t + c4),1,1,1,1,1,1,1,1,1
