test_case,model,task,SA@1,SA@5,SA@10,SA@50,SA@All,pareto_occam@5,mdl@5,pareto_occam@10,mdl@10,train_nmse,test_nmse,ood_nmse,test_max_rel_error,ood_max_rel_error,test_Acc0.001,test_Acc0.01,test_Acc0.1,ood_Acc0.001,ood_Acc0.01,ood_Acc0.1,both_Acc0.001,both_Acc0.01,both_Acc0.1,source_file,candidate_index,source_status,metric_status,selection_rule,param_names,best_params_json,preview,test_95pctAcc0.001,test_95pctAcc0.01,test_95pctAcc0.1,ood_95pctAcc0.001,ood_95pctAcc0.01,ood_95pctAcc0.1,both_95pctAcc0.001,both_95pctAcc0.01,both_95pctAcc0.1
BPG10,opus-4-6,llmsr,1,1,1,1,1,,,,,2.762387033e-13,3.95499050263e-13,1.40029020036e-11,8.49443785118e-05,5.57970871627e-07,1,1,1,1,1,1,1,1,1,baseline/llm-srbench/logs/bio_pop_growth/Llmsr-opus-4-6/04-16-2026_11-12-00-760529/results.jsonl,88,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3],"[0.10094814966901271,0.33343353181493557,0.10100787495580042,7.769351433643694e-05]","def equation(t: np.ndarray, P: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Population growth rate      Args:         t: A numpy array representing observations of Time.         P: A numpy array representing observations of Population at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Population growth rate as the result of applying the mathematical function to the inputs.     """"""",1,1,1,1,1,1,1,1,1
BPG11,opus-4-6,llmsr,0,0,0,0,0,,,,,4.76405056392e-05,8.20559243798e-06,3.24864608674,41.503127259,0.862186096463,0,0,0,0,0,0,0,0,0,baseline/llm-srbench/logs/bio_pop_growth/Llmsr-opus-4-6/04-16-2026_11-12-00-760529/results.jsonl,587,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5];params[6];params[7];params[8],"[-5.020801138299115,3.407618280596806,-0.6258446008975378,5.2274178914810205,0.02238677300142702,0.04728314866543356,1.0282902744837097,0.32941425767438465,-0.010290350712049343]","def equation(t: np.ndarray, P: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Population growth rate      Args:         t: A numpy array representing observations of Time.         P: A numpy array representing observations of Population at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Population growth rate as the result of applying the mathematical function to the inputs.     """"""",0,0,0,0,0,0,0,0,0
BPG12,opus-4-6,llmsr,1,1,1,1,1,,,,,0.952484761649,1.35873844213e-09,1.7602896104e-09,45.9477809338,183.933755769,0,0,0,0,0,0,0,0,0,baseline/llm-srbench/logs/bio_pop_growth/Llmsr-opus-4-6/04-16-2026_11-12-00-760529/results.jsonl,396,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5];params[6];params[7];params[8],"[0.9243911041555632,1.3358454043415855,0.009101791393655759,-4.703890493033016,0.057427537650355014,-1.4841769348727003,0.10063626871982961,-1.7202689327309266,0.4685420104947987]","def equation(t: np.ndarray, P: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Population growth rate      Args:         t: A numpy array representing observations of Time.         P: A numpy array representing observations of Population at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Population growth rate as the result of applying the mathematical function to the inputs.     """"""",0,0,0,0,0,0,0,0,0
BPG13,opus-4-6,llmsr,0,0,0,0,0,,,,,9.84586478564e-07,6.42601761287e-07,1.72731019736e-05,0.61002475327,1.83119199045,0,0,0,0,0,0,0,0,0,baseline/llm-srbench/logs/bio_pop_growth/Llmsr-opus-4-6/04-16-2026_11-12-00-760529/results.jsonl,759,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5],"[1.753276417516051,2.5627329290995187,3.85165870216665,-0.07776583426510862,-0.046101316782126374,0.2576777840143218]","def equation(t: np.ndarray, P: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Population growth rate      Args:         t: A numpy array representing observations of Time.         P: A numpy array representing observations of Population at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Population growth rate as the result of applying the mathematical function to the inputs.     """"""",0,0,1,0,0,1,0,0,1
BPG14,opus-4-6,llmsr,0,0,0,0,0,,,,,6.91017754387e-05,6.64306148107e-05,131.761306536,3.19529069798,2.28899164542,0,0,0,0,0,0,0,0,0,baseline/llm-srbench/logs/bio_pop_growth/Llmsr-opus-4-6/04-16-2026_11-12-00-760529/results.jsonl,651,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5];params[6],"[0.10838156996793881,0.1965345312049516,0.004490446116562052,86.91498734233514,-0.018868763042721122,0.001794888355324535,-0.029558119020874157]","def equation(t: np.ndarray, P: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Population growth rate      Args:         t: A numpy array representing observations of Time.         P: A numpy array representing observations of Population at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Population growth rate as the result of applying the mathematical function to the inputs.     """"""",0,0,0,0,0,0,0,0,0
BPG15,opus-4-6,llmsr,0,0,0,0,0,,,,,1.07108357391e-06,3.29046902579e-06,0.0478582643617,0.0226855415358,0.0151320650453,0,0,1,0,0,1,0,0,1,baseline/llm-srbench/logs/bio_pop_growth/Llmsr-opus-4-6/04-16-2026_11-12-00-760529/results.jsonl,569,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5];params[6];params[7],"[0.5402658752213035,-0.01300479879960613,0.14140453991858032,-0.07724669508417385,0.26743408205985264,0.11536426835249328,0.0003403181482966834,1.0]","def equation(t: np.ndarray, P: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Population growth rate      Args:         t: A numpy array representing observations of Time.         P: A numpy array representing observations of Population at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Population growth rate as the result of applying the mathematical function to the inputs.     """"""",0,1,1,0,0,1,0,0,1
BPG16,opus-4-6,llmsr,0,0,0,0,0,,,,,3.03366855839e-07,5.98653810275e-07,1.5663448256e-05,2.07155292329,1.13264100743,0,0,0,0,0,0,0,0,0,baseline/llm-srbench/logs/bio_pop_growth/Llmsr-opus-4-6/04-16-2026_11-12-00-760529/results.jsonl,302,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5];params[6],"[0.18520625809243915,0.04957314936717471,-0.9057530703177141,2.061790445945165,-2.9574648533047503,8.993186213746204,0.6089527000078605]","def equation(t: np.ndarray, P: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Population growth rate      Args:         t: A numpy array representing observations of Time.         P: A numpy array representing observations of Population at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Population growth rate as the result of applying the mathematical function to the inputs.     """"""",0,0,1,0,0,1,0,0,1
BPG17,opus-4-6,llmsr,0,0,0,0,0,,,,,1.99078885194e-08,1.7024326723e-08,0.0136080000296,0.0758100823606,0.0290014087129,0,0,1,0,0,1,0,0,1,baseline/llm-srbench/logs/bio_pop_growth/Llmsr-opus-4-6/04-16-2026_11-12-00-760529/results.jsonl,921,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4],"[0.47122866392740737,0.5206555009081056,0.11448539453067785,0.3919822769688277,-0.6801877673584614]","def equation(t: np.ndarray, P: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Population growth rate      Args:         t: A numpy array representing observations of Time.         P: A numpy array representing observations of Population at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Population growth rate as the result of applying the mathematical function to the inputs.     """"""",0,0,1,0,0,1,0,0,1
BPG18,opus-4-6,llmsr,1,1,1,1,1,,,,,0.976756329673,1.15991492049e-08,5.99442519558e-09,169.854232004,37.3036918481,0,0,0,0,0,0,0,0,0,baseline/llm-srbench/logs/bio_pop_growth/Llmsr-opus-4-6/04-16-2026_11-12-00-760529/results.jsonl,908,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5];params[6],"[22.260352362291794,-0.0014140483067112963,9.832562216862122,-22.44195844853989,-0.002172714480845462,64.500685304392,0.0020575079133129523]","def equation(t: np.ndarray, P: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Population growth rate      Args:         t: A numpy array representing observations of Time.         P: A numpy array representing observations of Population at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Population growth rate as the result of applying the mathematical function to the inputs.     """"""",0,0,0,0,0,0,0,0,0
BPG19,opus-4-6,llmsr,0,0,0,0,0,,,,,5.05931433322e-06,6.1257100367e-06,0.252846202634,13.0991551393,173.44902488,0,0,0,0,0,0,0,0,0,baseline/llm-srbench/logs/bio_pop_growth/Llmsr-opus-4-6/04-16-2026_11-12-00-760529/results.jsonl,637,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5];params[6],"[0.036313901306901854,4.119076813978364,-0.004993361068060313,-3.6979391530640613,0.027137875462016174,0.9145597552968424,1.1572217959799258]","def equation(t: np.ndarray, P: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Population growth rate      Args:         t: A numpy array representing observations of Time.         P: A numpy array representing observations of Population at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Population growth rate as the result of applying the mathematical function to the inputs.     """"""",0,0,0,0,0,0,0,0,0
BPG20,opus-4-6,llmsr,0,0,0,0,0,,,,,0.000222212674527,1.67217339066e-08,2.23852302823e-07,77.5320590064,76.0283501698,0,0,0,0,0,0,0,0,0,baseline/llm-srbench/logs/bio_pop_growth/Llmsr-opus-4-6/04-16-2026_11-12-00-760529/results.jsonl,316,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4],"[0.01995900890679262,76.16083110253167,7.421890291999127,1.8583470156844453,1.750196601922477]","def equation(t: np.ndarray, P: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Population growth rate      Args:         t: A numpy array representing observations of Time.         P: A numpy array representing observations of Population at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Population growth rate as the result of applying the mathematical function to the inputs.     """"""",0,0,0,0,0,0,0,0,0
BPG21,opus-4-6,llmsr,0,0,0,0,0,,,,,0.000402524670865,0.000239891144846,353.379407925,2.6801032906,7.48305968671,0,0,0,0,0,0,0,0,0,baseline/llm-srbench/logs/bio_pop_growth/Llmsr-opus-4-6/04-16-2026_11-12-00-760529/results.jsonl,587,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5],"[1.0092233441778125,-2.90953348943248,-0.6093568997277079,-0.4022431625777811,0.025373229242340416,-0.00043205281444230455]","def equation(t: np.ndarray, P: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Population growth rate      Args:         t: A numpy array representing observations of Time.         P: A numpy array representing observations of Population at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Population growth rate as the result of applying the mathematical function to the inputs.     """"""",0,0,0,0,0,0,0,0,0
BPG22,opus-4-6,llmsr,0,0,0,0,0,,,,,3.18614704069e-07,2.85485852416e-07,5.45729819979e-05,0.123815492646,0.00190769832682,0,0,0,0,1,1,0,0,0,baseline/llm-srbench/logs/bio_pop_growth/Llmsr-opus-4-6/04-16-2026_11-12-00-760529/results.jsonl,922,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5],"[-0.0671352336990569,0.0009502066921707693,-0.004265887642896826,0.00024000632958675225,0.13609727908788413,0.062435523720887]","def equation(t: np.ndarray, P: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Population growth rate      Args:         t: A numpy array representing observations of Time.         P: A numpy array representing observations of Population at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Population growth rate as the result of applying the mathematical function to the inputs.     """"""",0,0,1,0,1,1,0,0,1
BPG23,opus-4-6,llmsr,1,1,1,1,1,,,,,0.054581615018,4.43190975647e-11,2.10999235271e-08,1236.21275178,323.314823211,0,0,0,0,0,0,0,0,0,baseline/llm-srbench/logs/bio_pop_growth/Llmsr-opus-4-6/04-16-2026_11-12-00-760529/results.jsonl,888,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5],"[0.0016820890597698049,2.87502379886948,-0.012970392537702645,16.235715432204607,-13.496974384591653,0.3028502842348282]","def equation(t: np.ndarray, P: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Population growth rate      Args:         t: A numpy array representing observations of Time.         P: A numpy array representing observations of Population at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Population growth rate as the result of applying the mathematical function to the inputs.     """"""",0,0,0,0,0,0,0,0,0
BPG_all,opus-4-6,llmsr,5/24,6/24,7/24,8/24,8/24,0/24,0/24,0/24,0/24,1.02783502624e-06,2.14952873531e-07,4.46183500522e-05,1.61630337746,1.48191649894,1/24,1/24,6/24,1/24,4/24,8/24,1/24,1/24,6/24,,,,aggregate row; no single NMSE,combined aggregate row,,[],,1/24,6/24,12/24,2/24,6/24,12/24,1/24,5/24,12/24
CRK0,opus-4-6,llmsr,0,0,1,1,1,,,,,5.11346873583e-07,4.81146308862e-07,0.000141156150465,2.49813907338,0.0149526381859,0,0,0,0,0,1,0,0,0,baseline/llm-srbench/logs/chem_react/Llmsr-opus-4-6/04-16-2026_11-12-00-745309/results.jsonl,471,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5],"[-0.018663227919594832,0.9984992803945515,-0.5201590451437654,1.0137364458187943,0.964824044778793,0.6116113629221038]","def equation(t: np.ndarray, A: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Rate of change of concentration in chemistry reaction kinetics      Args:         t: A numpy array representing observations of Time.         A: A numpy array representing observations of Concentration at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Rate of change of concentration in chemistry reaction ",0,0,0,0,0,1,0,0,0
CRK1,opus-4-6,llmsr,0,0,0,0,0,,,,,2.15445775585e-09,1.43848287723e-09,1.63498028267e-06,0.458296060102,0.0830307648858,0,0,0,0,0,1,0,0,0,baseline/llm-srbench/logs/chem_react/Llmsr-opus-4-6/04-16-2026_11-12-00-745309/results.jsonl,847,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5];params[6],"[1.146318398888322,1.2192799250982937,1.1971691932627675,1.3041700691804845,0.06752651157481933,1.7896323880319531,0.6855766013968165]","def equation(t: np.ndarray, A: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Rate of change of concentration in chemistry reaction kinetics      Args:         t: A numpy array representing observations of Time.         A: A numpy array representing observations of Concentration at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Rate of change of concentration in chemistry reaction ",0,0,1,0,0,1,0,0,1
CRK2,opus-4-6,llmsr,0,0,0,0,0,,,,,4.27354643793e-07,4.10718090529e-07,9.77119193975e-06,0.185758580518,0.0188112680781,0,0,0,0,0,1,0,0,0,baseline/llm-srbench/logs/chem_react/Llmsr-opus-4-6/04-16-2026_11-12-00-745309/results.jsonl,529,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4],"[0.4507589727662534,0.6803244191743021,-8.429693983333917e-09,-0.5817743847059385,0.12698501304455756]","def equation(t: np.ndarray, A: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Rate of change of concentration in chemistry reaction kinetics      Args:         t: A numpy array representing observations of Time.         A: A numpy array representing observations of Concentration at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Rate of change of concentration in chemistry reaction ",0,0,1,0,1,1,0,0,1
CRK3,opus-4-6,llmsr,0,0,0,0,0,,,,,0.000117908094925,9.94894051657e-05,1.0383364956,0.469816453032,0.443902660411,0,0,0,0,0,0,0,0,0,baseline/llm-srbench/logs/chem_react/Llmsr-opus-4-6/04-16-2026_11-12-00-745309/results.jsonl,641,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5];params[6];params[7];params[8];params[9],"[0.5506872979511881,0.31231087055153306,0.47351607098518084,0.2659778308638885,0.5043198337353053,0.5376108199967367,0.6733541076024576,1.1160890327972373,0.7805533185835759,0.0397361656739767]","def equation(t: np.ndarray, A: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Rate of change of concentration in chemistry reaction kinetics      Args:         t: A numpy array representing observations of Time.         A: A numpy array representing observations of Concentration at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Rate of change of concentration in chemistry reaction ",0,0,0,0,0,0,0,0,0
CRK4,opus-4-6,llmsr,0,0,0,0,0,,,,,1.13175117597e-05,9.40426091206e-06,1.07455929039,0.225747818778,0.0729487853704,0,0,0,0,0,1,0,0,0,baseline/llm-srbench/logs/chem_react/Llmsr-opus-4-6/04-16-2026_11-12-00-745309/results.jsonl,602,,llmsr_cached_best_params,single llmsr best program in results.jsonl,params[0];params[1];params[2];params[3];params[4];params[5];params[6],"[0.08050883354057045,0.9402698165298348,0.2646557500409379,-0.03137165126204659,2.848544698795821,-0.002461579624202302,0.002222616495387673]","def equation(t: np.ndarray, A: np.ndarray, params: np.ndarray) -> np.ndarray:     """""" Mathematical function for Rate of change of concentration in chemistry reaction kinetics      Args:         t: A numpy array representing observations of Time.         A: A numpy array representing observations of Concentration at time t.         params: Array of numeric constants or parameters to be optimized      Return:         A numpy array representing Rate of change of concentration in chemistry reaction ",0,0,1,0,0,1,0,0,1
